Table,SubTable,ReportingEntity,ReportDate,Product,Currency,Converted,SubProduct,MarketValue,LendableValue,MaturityBucket,ForwardStartAmount,ForwardStartBucket,CollateralClass,TreasuryControl,AccountingDesignation,EffectiveMaturityBucket,EncumbranceType,InternalCounterparty,BusinessLine,MaturityDate,Counterparty,GSIB,MaturityAmount,MaturityOptionality,Internal,RiskWeight,CollateralValue,Unencumbered,Settlement,LossAbsorbency,Insured,Trigger,Rehypothecated,SubProduct2,CollateralLevel,NettingEligible,CollectionReference,ProductReference,SubProductReference,MaturityAmountCurrency1,MaturityAmountCurrency2,ForeignExchangeOptionDirection,ForwardStartAmountCurrency1,ForwardStartAmountCurrency2
Inflows,Assets,BoFA,2026-04-20,I.A.1,USD,Y,SP-2,1066.462,5638.262,Perpetual,30554.36,Day 4,S-2-Q,N,Not Applicable,>= 1 Yr <= 2 Yr,Other,ENTITY-09,Commercial Banking,,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-04-20,I.A.2,SGD,N,SP-7,46675.625,48823.494,Day 55,0.0,,S-5-Q,N,Held-to-Maturity,Open,NULL,ENTITY-05,Wealth Management,2026-06-14,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-04-20,I.A.3,GBP,N,SP-7,34659.664,22721.522,68 - 74 Days,0.0,,S-1-Q,Y,Trading Asset,91 - 120 Days,Securities Lending,ENTITY-12,Markets,2026-07-02,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-04-20,I.A.4,USD,Y,SP-2,22245.404,6096.087,Day 30,33351.767,Day 11,G-3,Y,Not Applicable,Day 90,Securities Lending,ENTITY-19,Wealth Management,2026-05-20,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-04-20,I.A.5,CHF,N,SP-4,27659.731,44295.281,Day 60,0.0,,G-3-Q,N,Held-to-Maturity,>2 Yr <= 3 Yr,Central Bank,ENTITY-17,Wealth Management,2026-06-19,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-04-20,I.A.6,USD,Y,SP-6,21660.94,36079.226,61 - 67 Days,0.0,,LC-2,N,Held-to-Maturity,121 - 150 Days,Other,ENTITY-04,Prime Brokerage,2026-06-20,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-04-20,I.A.7,USD,Y,SP-9,21034.942,26676.647,Day 60,0.0,,IG-1,N,Not Applicable,>= 1 Yr <= 2 Yr,NULL,ENTITY-11,Retail Banking,2026-06-19,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-04-20,I.U.1,SGD,N,,,,Day 48,0.0,,,,,Day 90,Central Bank,,Prime Brokerage,2026-06-07,Broker-Dealer,Y,33075.463,NULL,N,364.14,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-04-20,I.U.2,USD,Y,,,,271 - 364 Days,0.0,,,,,271 - 364 Days,NULL,ENTITY-17,Wealth Management,2027-02-16,Bank,N,30271.349,Puttable,Y,0.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-04-20,I.U.3,JPY,N,,,,Day 18,14164.185,Day 37,,,,>4 Yr <= 5 Yr,Other,ENTITY-02,Markets,2026-05-08,Sovereign,N,34678.761,NULL,Y,20.0,,,,,,,,,,,,,,,,,,
