Table,SubTable,ReportingEntity,ReportDate,Product,Currency,Converted,SubProduct,MarketValue,LendableValue,MaturityBucket,ForwardStartAmount,ForwardStartBucket,CollateralClass,TreasuryControl,AccountingDesignation,EffectiveMaturityBucket,EncumbranceType,InternalCounterparty,BusinessLine,MaturityDate,Counterparty,GSIB,MaturityAmount,MaturityOptionality,Internal,RiskWeight,CollateralValue,Unencumbered,Settlement,LossAbsorbency,Insured,Trigger,Rehypothecated,SubProduct2,CollateralLevel,NettingEligible,CollectionReference,ProductReference,SubProductReference,MaturityAmountCurrency1,MaturityAmountCurrency2,ForeignExchangeOptionDirection,ForwardStartAmountCurrency1,ForwardStartAmountCurrency2
Inflows,Assets,BoFA,2026-04-05,I.A.1,USD,Y,SP-8,35262.759,40671.242,Day 28,22177.092,Day 52,A-2,N,Held-to-Maturity,180 - 270 Days,Securities Lending,ENTITY-18,Markets,2026-05-03,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-04-05,I.A.2,USD,Y,SP-9,11526.796,37095.433,Day 26,0.0,,A-2-Q,Y,Not Applicable,>5 Yr,NULL,ENTITY-01,Prime Brokerage,2026-05-01,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-04-05,I.A.3,USD,Y,SP-5,42728.712,19196.813,Day 2,0.0,,S-2,Y,Held-to-Maturity,121 - 150 Days,Derivatives,ENTITY-06,Wealth Management,2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-04-05,I.A.4,USD,Y,SP-6,46134.934,45372.479,Perpetual,0.0,,IG-1-Q,N,Not Applicable,Day 1,Other,ENTITY-04,Markets,,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-04-05,I.A.5,HKD,N,SP-7,28630.128,28415.153,121 - 150 Days,0.0,,S-3,Y,Held-to-Maturity,Open,Securities Lending,ENTITY-09,Treasury,2026-08-11,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-04-05,I.A.6,USD,Y,SP-5,18084.743,32961.497,Day 1,6215.321,Day 4,IG-1,N,Trading Asset,91 - 120 Days,Derivatives,ENTITY-15,Treasury,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-04-05,I.A.7,USD,Y,SP-7,2929.242,46941.713,Day 35,44852.214,Day 22,E-2-Q,Y,Not Applicable,91 - 120 Days,Securities Lending,ENTITY-09,Commercial Banking,2026-05-10,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-04-05,I.U.1,USD,Y,,,,83 - 90 Days,0.0,,,,,>= 1 Yr <= 2 Yr,NULL,ENTITY-09,Commercial Banking,2026-06-27,Sovereign,Y,7370.22,Extendable,Y,20.15,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-04-05,I.U.2,HKD,N,,,,Day 41,0.0,,,,,>4 Yr <= 5 Yr,NULL,ENTITY-01,Commercial Banking,2026-05-16,Sovereign,Y,9479.149,Puttable,Y,50.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-04-05,I.U.3,USD,Y,,,,Day 19,0.0,,,,,Day 60,FHLB,,Treasury,2026-04-24,GSE,N,1784.423,NULL,N,150.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-04-05,I.U.4,JPY,N,,,,151 - 179 Days,0.0,,,,,Perpetual,Central Bank,,Commercial Banking,2026-09-10,Other,Y,33903.803,NULL,N,150.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-04-05,I.U.5,USD,Y,,,,Day 52,0.0,,,,,Day 30,Securities Lending,,Prime Brokerage,2026-05-27,MDB,N,29311.934,Puttable,N,100.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-04-05,I.U.6,JPY,N,,,,Day 43,16340.112,Day 15,,,,Day 60,NULL,ENTITY-19,Retail Banking,2026-05-18,Central Bank,N,31834.238,Puttable,Y,20.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-04-05,I.U.7,HKD,N,,,,Day 55,0.0,,,,,91 - 120 Days,NULL,,Wealth Management,2026-05-30,Sovereign,Y,34778.352,NULL,N,100.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-04-05,I.U.8,USD,Y,,,,Day 45,17990.149,Open,,,,>4 Yr <= 5 Yr,Central Bank,,Wealth Management,2026-05-20,Small Business,Y,29549.937,Extendable,N,20.0,,,,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-04-05,I.S.1,CNY,N,SP-6,,,91 - 120 Days,0.0,,A-1-Q,N,,Day 60,Repo,,Retail Banking,2026-07-18,Financial Market Utility,Y,21929.352,Puttable,N,20.0,25883.882,N,Y,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-04-05,I.S.2,USD,Y,SP-2,,,68 - 74 Days,0.0,,S-1-Q,N,,151 - 179 Days,Repo,ENTITY-04,Retail Banking,2026-06-16,Broker-Dealer,Y,14392.158,Extendable,Y,150.0,37673.44,Y,Y,,,,,,,,,,,,,,,
