Table,SubTable,ReportingEntity,ReportDate,Product,Currency,Converted,SubProduct,MarketValue,LendableValue,MaturityBucket,ForwardStartAmount,ForwardStartBucket,CollateralClass,TreasuryControl,AccountingDesignation,EffectiveMaturityBucket,EncumbranceType,InternalCounterparty,BusinessLine,MaturityDate,Counterparty,GSIB,MaturityAmount,MaturityOptionality,Internal,RiskWeight,CollateralValue,Unencumbered,Settlement,LossAbsorbency,Insured,Trigger,Rehypothecated,SubProduct2,CollateralLevel,NettingEligible,CollectionReference,ProductReference,SubProductReference,MaturityAmountCurrency1,MaturityAmountCurrency2,ForeignExchangeOptionDirection,ForwardStartAmountCurrency1,ForwardStartAmountCurrency2
Inflows,Assets,CapOne,2026-03-07,I.A.1,USD,Y,SP-8,26585.342,34124.794,75 - 82 Days,0.0,,C-1,N,Not Applicable,Day 30,Other,ENTITY-06,Wealth Management,2026-05-24,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-03-07,I.A.2,USD,Y,SP-9,22113.346,34871.688,91 - 120 Days,0.0,,A-5-Q,Y,Held-to-Maturity,271 - 364 Days,NULL,ENTITY-17,Markets,2026-06-17,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-03-07,I.A.3,HKD,N,SP-7,8433.314,23891.39,Day 24,0.0,,P-2,N,Held-to-Maturity,>2 Yr <= 3 Yr,NULL,ENTITY-08,Retail Banking,2026-03-31,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-03-07,I.A.4,USD,Y,SP-9,21432.005,17733.966,61 - 67 Days,0.0,,S-2-Q,N,Not Applicable,151 - 179 Days,NULL,ENTITY-08,Wealth Management,2026-05-08,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-03-07,I.A.5,EUR,N,SP-8,4011.05,11898.918,Day 27,0.0,,E-1,Y,Trading Asset,Day 30,Other,ENTITY-13,Prime Brokerage,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-03-07,I.A.6,USD,Y,SP-6,11219.014,29831.772,Day 13,0.0,,A-5,N,Trading Asset,Perpetual,Other,ENTITY-17,Wealth Management,2026-03-20,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-03-07,I.A.7,USD,Y,SP-7,37189.074,307.843,Day 5,0.0,,S-3-Q,N,Not Applicable,Open,Central Bank,ENTITY-15,Wealth Management,2026-03-12,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-07,I.U.1,USD,Y,,,,>4 Yr <= 5 Yr,0.0,,,,,271 - 364 Days,Other,ENTITY-10,Markets,2031-02-14,Other Supervised Non-Bank Financial Entity,N,40498.533,Callable,Y,150.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-07,I.U.2,GBP,N,,,,Day 33,0.0,,,,,>5 Yr,Central Bank,ENTITY-13,Commercial Banking,2026-04-09,Broker-Dealer,N,38951.981,Puttable,Y,100.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-07,I.U.2,USD,Y,,,,Day 31,0.0,,,,,121 - 150 Days,Securities Lending,ENTITY-10,Treasury,2026-04-07,Financial Market Utility,Y,44286.054,NULL,Y,150.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-07,I.U.2,USD,Y,,,,Day 59,0.0,,,,,121 - 150 Days,Central Bank,ENTITY-11,Retail Banking,2026-05-05,Central Bank,Y,2248.265,NULL,Y,20.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-07,I.U.3,USD,Y,,,,Day 41,0.0,,,,,>3 Yr <= 4 Yr,FHLB,,Commercial Banking,2026-04-17,Central Bank,Y,32612.519,Callable,N,1084.67,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-07,I.U.3,EUR,N,,,,Day 32,0.0,,,,,271 - 364 Days,FHLB,,Prime Brokerage,2026-04-08,Other Supervised Non-Bank Financial Entity,N,16416.715,Puttable,N,664.72,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-07,I.U.3,USD,Y,,,,Day 2,0.0,,,,,151 - 179 Days,Derivatives,ENTITY-14,Wealth Management,2026-03-09,Small Business,N,20615.873,Extendable,Y,20.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-07,I.U.4,USD,Y,,,,Day 56,0.0,,,,,Day 60,Repo,,Markets,2026-05-02,MDB,N,45448.806,Callable,N,100.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-07,I.U.4,USD,Y,,,,Day 54,43212.455,Day 39,,,,Day 90,Securities Lending,,Wealth Management,2026-04-30,Bank,N,29008.16,Puttable,N,150.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-07,I.U.4,CNY,N,,,,>5 Yr,0.0,,,,,Day 90,FHLB,,Prime Brokerage,2034-04-21,Sovereign,N,28881.718,Callable,N,100.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-07,I.U.5,EUR,N,,,,180 - 270 Days,0.0,,,,,Day 1,Central Bank,ENTITY-13,Markets,2026-09-06,Bank,N,8753.465,Puttable,Y,50.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-07,I.U.5,CNY,N,,,,61 - 67 Days,0.0,,,,,Perpetual,FHLB,,Prime Brokerage,2026-05-12,Non-Financial Corporate,N,31765.07,NULL,N,20.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-07,I.U.5,USD,Y,,,,Day 59,0.0,,,,,Day 1,Repo,,Retail Banking,2026-05-05,PSE,N,14358.256,Callable,N,20.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-07,I.U.6,JPY,N,,,,Day 16,19884.203,Day 46,,,,Day 1,Securities Lending,ENTITY-04,Treasury,2026-03-23,Central Bank,N,17926.607,Callable,Y,100.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-07,I.U.6,GBP,N,,,,Perpetual,0.0,,,,,180 - 270 Days,Repo,,Retail Banking,,Financial Market Utility,Y,11890.048,NULL,N,150.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-07,I.U.6,CNY,N,,,,Day 42,0.0,,,,,Day 90,Securities Lending,ENTITY-09,Markets,2026-04-18,PSE,N,10819.241,Puttable,Y,20.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-07,I.U.6,USD,Y,,,,Day 40,0.0,,,,,Day 30,Securities Lending,,Commercial Banking,2026-04-16,MDB,Y,9026.282,Extendable,N,20.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-07,I.U.7,HKD,N,,,,Day 39,20710.229,61 - 67 Days,,,,>5 Yr,Repo,,Treasury,2026-04-15,Sovereign,N,29440.13,NULL,N,150.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-07,I.U.7,CHF,N,,,,Day 41,0.0,,,,,Perpetual,Securities Lending,,Retail Banking,2026-04-17,Central Bank,Y,30886.603,Extendable,N,20.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-07,I.U.7,USD,Y,,,,Day 37,0.0,,,,,>= 1 Yr <= 2 Yr,Other,,Wealth Management,2026-04-13,Retail,Y,958.306,Extendable,N,357.68,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-07,I.U.8,EUR,N,,,,Day 28,14723.443,>3 Yr <= 4 Yr,,,,>5 Yr,Securities Lending,ENTITY-01,Markets,2026-04-04,Other Supervised Non-Bank Financial Entity,N,6741.026,NULL,Y,0.0,,,,,,,,,,,,,,,,,,
Inflows,Secured,CapOne,2026-03-07,I.S.1,USD,Y,SP-1,,,Day 36,0.0,,G-1-Q,Y,,91 - 120 Days,Securities Lending,,Prime Brokerage,2026-04-12,Non-Regulated Fund,Y,4708.155,Callable,N,20.0,11733.073,Y,Y,,,,,,,,,,,,,,,
Inflows,Secured,CapOne,2026-03-07,I.S.2,USD,Y,SP-2,,,Day 23,0.0,,G-2-Q,N,,151 - 179 Days,Repo,,Prime Brokerage,2026-03-30,Debt Issuing SPE,Y,6431.348,Puttable,N,0.0,3692.683,Y,Y,,,,,,,,,,,,,,,
Inflows,Secured,CapOne,2026-03-07,I.S.3,GBP,N,SP-3,,,Day 31,0.0,,G-1-Q,Y,,>= 1 Yr <= 2 Yr,Central Bank,,Wealth Management,2026-04-07,GSE,Y,14680.492,Extendable,N,100.0,2258.96,N,N,,,,,,,,,,,,,,,
Inflows,Secured,CapOne,2026-03-07,I.S.4,USD,Y,SP-2,,,Day 6,0.0,,G-2-Q,Y,,151 - 179 Days,NULL,,Commercial Banking,2026-03-13,Investment Company or Advisor,Y,1386.359,Callable,N,150.0,4803.566,N,N,,,,,,,,,,,,,,,
Inflows,Secured,CapOne,2026-03-07,I.S.5,HKD,N,SP-9,,,Day 4,0.0,,G-1-Q,N,,Day 60,Derivatives,ENTITY-06,Prime Brokerage,2026-03-11,Broker-Dealer,N,10475.915,Extendable,Y,50.0,13738.137,Y,N,,,,,,,,,,,,,,,
Inflows,Secured,CapOne,2026-03-07,I.S.6,CAD,N,SP-4,,,Day 5,0.0,,G-1-Q,Y,,Day 90,Central Bank,ENTITY-08,Markets,2026-03-12,Small Business,N,11667.391,Extendable,Y,0.0,3915.457,N,Y,,,,,,,,,,,,,,,
Inflows,Secured,CapOne,2026-03-07,I.S.7,EUR,N,SP-4,,,Day 38,6129.517,Day 50,CB-1-Q,Y,,>2 Yr <= 3 Yr,Repo,,Markets,2026-04-14,Sovereign,Y,9956.124,Callable,N,50.0,7878.902,Y,N,,,,,,,,,,,,,,,
Inflows,Secured,CapOne,2026-03-07,I.S.8,USD,Y,SP-9,,,Open,0.0,,G-2-Q,Y,,91 - 120 Days,Repo,,Retail Banking,,Bank,Y,14910.05,Callable,N,50.0,6888.1,N,Y,,,,,,,,,,,,,,,
Inflows,Secured,CapOne,2026-03-07,I.S.9,JPY,N,SP-2,,,Day 33,265.812,75 - 82 Days,G-1-Q,Y,,>5 Yr,NULL,ENTITY-02,Commercial Banking,2026-04-09,PSE,N,6661.031,NULL,Y,20.0,6560.888,Y,N,,,,,,,,,,,,,,,
Inflows,Secured,CapOne,2026-03-07,I.S.10,USD,Y,SP-4,,,Day 39,0.0,,G-2-Q,N,,Day 30,Derivatives,,Wealth Management,2026-04-15,Non-Regulated Fund,N,5590.319,Extendable,N,50.0,4075.621,Y,Y,,,,,,,,,,,,,,,
Inflows,Other,CapOne,2026-03-07,I.O.1,USD,Y,,,,Day 54,0.0,,A-4-Q,Y,,,,,Prime Brokerage,2026-04-30,Other Supervised Non-Bank Financial Entity,Y,27044.45,,N,,21320.785,,,,,,,,,,,,,,,,,
Inflows,Other,CapOne,2026-03-07,I.O.1,GBP,N,,,,Day 58,49834.971,Day 9,C-1,N,,,,ENTITY-20,Retail Banking,2026-05-04,Other,Y,48848.593,,Y,,42076.6,,,,,,,,,,,,,,,,,
Inflows,Other,CapOne,2026-03-07,I.O.1,GBP,N,,,,Day 44,0.0,,A-1-Q,Y,,,,ENTITY-05,Wealth Management,2026-04-20,Investment Company or Advisor,Y,13944.222,,Y,,19780.819,,,,,,,,,,,,,,,,,
Inflows,Other,CapOne,2026-03-07,I.O.2,AUD,N,,,,Day 17,21510.537,Day 37,Z-1,Y,,,,ENTITY-01,Treasury,2026-03-24,Pension Fund,N,34698.809,,Y,,30384.388,,,,,,,,,,,,,,,,,
Inflows,Other,CapOne,2026-03-07,I.O.2,USD,Y,,,,151 - 179 Days,46631.308,Day 20,A-0-Q,Y,,,,ENTITY-08,Retail Banking,2026-08-12,Retail,N,2090.249,,Y,,24221.859,,,,,,,,,,,,,,,,,
Inflows,Other,CapOne,2026-03-07,I.O.3,USD,N,,,,Day 18,0.0,,LC-2,Y,,,,ENTITY-02,Retail Banking,2026-03-25,MDB,Y,6930.169,,Y,,6716.653,,,,,,,,,,,,,,,,,
Inflows,Other,CapOne,2026-03-07,I.O.4,JPY,N,,,,61 - 67 Days,0.0,,IG-1-Q,Y,,,,ENTITY-02,Wealth Management,2026-05-11,Other,Y,14606.637,,Y,,31792.139,,,,,,,,,,,,,,,,,
Inflows,Other,CapOne,2026-03-07,I.O.4,CAD,N,,,,121 - 150 Days,0.0,,C-1,N,,,,ENTITY-20,Markets,2026-07-23,Non-Financial Corporate,Y,11048.575,,Y,,35839.18,,,,,,,,,,,,,,,,,
Inflows,Other,CapOne,2026-03-07,I.O.4,USD,Y,,,,>5 Yr,0.0,,E-1,N,,,,ENTITY-20,Wealth Management,2035-12-06,Broker-Dealer,Y,12536.338,,Y,,18133.609,,,,,,,,,,,,,,,,,
Inflows,Other,CapOne,2026-03-07,I.O.4,USD,Y,,,,Day 46,0.0,,A-0-Q,N,,,,,Markets,2026-04-22,GSE,N,49715.318,,N,,43738.092,,,,,,,,,,,,,,,,,
Inflows,Other,CapOne,2026-03-07,I.O.5,USD,Y,,,,Day 12,0.0,,C-1,Y,,,,ENTITY-18,Commercial Banking,2026-03-19,Bank,N,40471.783,,Y,,7441.942,,,,,,,,,,,,,,,,,
Inflows,Other,CapOne,2026-03-07,I.O.6,CHF,N,,,,Day 31,20311.773,Day 52,S-7-Q,N,,,,ENTITY-01,Commercial Banking,2026-04-07,Other Supervised Non-Bank Financial Entity,Y,43661.85,,Y,,15629.373,,,,,,,,,,,,,,,,,
Inflows,Other,CapOne,2026-03-07,I.O.6,JPY,N,,,,Day 59,0.0,,E-1-Q,Y,,,,ENTITY-15,Prime Brokerage,2026-05-05,Broker-Dealer,Y,10150.394,,Y,,11501.16,,,,,,,,,,,,,,,,,
Inflows,Other,CapOne,2026-03-07,I.O.7,CHF,N,,,,Day 21,0.0,,IG-1-Q,Y,,,,ENTITY-19,Wealth Management,2026-03-28,PSE,N,2561.855,,Y,,2853.396,,,,,,,,,,,,,,,,,
Inflows,Other,CapOne,2026-03-07,I.O.7,AUD,N,,,,Day 11,41942.736,61 - 67 Days,S-2-Q,N,,,,ENTITY-17,Retail Banking,2026-03-18,Financial Market Utility,Y,16373.763,,Y,,26733.69,,,,,,,,,,,,,,,,,
Inflows,Other,CapOne,2026-03-07,I.O.8,USD,Y,,,,Day 39,0.0,,LC-1,Y,,,,,Treasury,2026-04-15,Debt Issuing SPE,N,47609.238,,N,,22029.06,,,,,,,,,,,,,,,,,
Inflows,Other,CapOne,2026-03-07,I.O.9,USD,Y,,,,Day 1,0.0,,P-1,Y,,,,,Prime Brokerage,2026-03-08,Other Supervised Non-Bank Financial Entity,N,23886.727,,N,,19090.055,,,,,,,,,,,,,,,,,
Inflows,Other,CapOne,2026-03-07,I.O.9,USD,Y,,,,Day 1,17124.467,Day 34,S-5-Q,Y,,,,,Retail Banking,2026-03-08,Other,Y,32836.391,,N,,33894.542,,,,,,,,,,,,,,,,,
Inflows,Other,CapOne,2026-03-07,I.O.9,USD,N,,,,Day 59,0.0,,S-3-Q,N,,,,ENTITY-14,Commercial Banking,2026-05-05,PSE,Y,29817.526,,Y,,24658.703,,,,,,,,,,,,,,,,,
Outflows,Wholesale,CapOne,2026-03-07,O.W.1,USD,Y,,,,61 - 67 Days,1989.969,Day 41,S-3-Q,,,,,ENTITY-15,Prime Brokerage,2026-05-09,Other,N,19498.492,NULL,Y,,17480.789,,,Capital,,,,,,,,,,,,,,
Outflows,Wholesale,CapOne,2026-03-07,O.W.2,USD,Y,,,,Day 53,16067.508,68 - 74 Days,E-2-Q,,,,,,Retail Banking,2026-04-29,Broker-Dealer,Y,11508.413,Callable,N,,13639.533,,,TLAC,,,,,,,,,,,,,,
Outflows,Wholesale,CapOne,2026-03-07,O.W.3,HKD,N,,,,Day 12,0.0,,G-3,,,,,ENTITY-09,Treasury,2026-03-19,Bank,N,11389.872,NULL,Y,,22886.172,,,TLAC,,,,,,,,,,,,,,
Outflows,Wholesale,CapOne,2026-03-07,O.W.4,USD,Y,,,,Day 28,0.0,,A-5,,,,,ENTITY-03,Markets,2026-04-04,Broker-Dealer,Y,12361.094,Callable,Y,,14579.058,,,TLAC,,,,,,,,,,,,,,
Outflows,Wholesale,CapOne,2026-03-07,O.W.5,HKD,N,,,,>5 Yr,0.0,,A-1-Q,,,,,ENTITY-01,Wealth Management,2034-01-23,Broker-Dealer,Y,703.64,Callable,Y,,10413.436,,,Capital,,,,,,,,,,,,,,
Outflows,Wholesale,CapOne,2026-03-07,O.W.6,USD,Y,,,,Day 27,0.0,,CB-3,,,,,,Retail Banking,2026-04-03,Other,Y,2526.892,Extendable,N,,12709.239,,,TLAC,,,,,,,,,,,,,,
Outflows,Wholesale,CapOne,2026-03-07,O.W.7,USD,Y,,,,Day 6,0.0,,A-2-Q,,,,,,Retail Banking,2026-03-13,Bank,Y,7651.956,Callable,N,,22851.083,,,Capital,,,,,,,,,,,,,,
Outflows,Wholesale,CapOne,2026-03-07,O.W.8,CAD,N,,,,>4 Yr <= 5 Yr,0.0,,S-2,,,,,ENTITY-08,Commercial Banking,2031-01-29,Bank,N,1203.248,Callable,Y,,6175.764,,,TLAC,,,,,,,,,,,,,,
Outflows,Wholesale,CapOne,2026-03-07,O.W.9,USD,Y,,,,Day 24,0.0,,S-5-Q,,,,,ENTITY-20,Treasury,2026-03-31,Bank,Y,19931.975,Puttable,Y,,9643.051,,,Capital,,,,,,,,,,,,,,
Outflows,Wholesale,CapOne,2026-03-07,O.W.10,USD,N,,,,Day 6,18802.718,Day 35,IG-2,,,,,ENTITY-14,Prime Brokerage,2026-03-13,Other,N,7722.101,Callable,Y,,3767.969,,,TLAC,,,,,,,,,,,,,,
Outflows,Wholesale,CapOne,2026-03-07,O.W.11,USD,Y,,,,Perpetual,0.0,,A-4,,,,,ENTITY-14,Retail Banking,,Bank,Y,14834.994,NULL,Y,,10604.743,,,Capital,,,,,,,,,,,,,,
Outflows,Wholesale,CapOne,2026-03-07,O.W.12,USD,Y,,,,Day 37,0.0,,S-7,,,,,,Prime Brokerage,2026-04-13,Bank,N,9899.075,Extendable,N,,19777.073,,,Capital,,,,,,,,,,,,,,
Outflows,Wholesale,CapOne,2026-03-07,O.W.13,EUR,N,,,,Day 32,0.0,,G-2,,,,,,Wealth Management,2026-04-08,Bank,N,3938.22,Puttable,N,,13049.928,,,TLAC,,,,,,,,,,,,,,
Outflows,Wholesale,CapOne,2026-03-07,O.W.14,AUD,N,,,,Day 22,4318.967,Day 59,S-2-Q,,,,,,Retail Banking,2026-03-29,Broker-Dealer,Y,15097.912,Extendable,N,,17993.375,,,TLAC,,,,,,,,,,,,,,
Outflows,Wholesale,CapOne,2026-03-07,O.W.15,USD,Y,,,,Day 11,14304.196,Day 39,E-2,,,,,,Commercial Banking,2026-03-18,Bank,N,21564.971,Extendable,N,,12166.489,,,TLAC,,,,,,,,,,,,,,
