Table,SubTable,ReportingEntity,ReportDate,Product,Currency,Converted,SubProduct,MarketValue,LendableValue,MaturityBucket,ForwardStartAmount,ForwardStartBucket,CollateralClass,TreasuryControl,AccountingDesignation,EffectiveMaturityBucket,EncumbranceType,InternalCounterparty,BusinessLine,MaturityDate,Counterparty,GSIB,MaturityAmount,MaturityOptionality,Internal,RiskWeight,CollateralValue,Unencumbered,Settlement,LossAbsorbency,Insured,Trigger,Rehypothecated,SubProduct2,CollateralLevel,NettingEligible,CollectionReference,ProductReference,SubProductReference,MaturityAmountCurrency1,MaturityAmountCurrency2,ForeignExchangeOptionDirection,ForwardStartAmountCurrency1,ForwardStartAmountCurrency2
Inflows,Assets,CapOne,2026-03-03,I.A.1,USD,Y,SP-1,24639.424,20473.301,Day 4,8144.964,Day 5,E-1,Y,Not Applicable,>2 Yr <= 3 Yr,Securities Lending,ENTITY-14,Markets,2026-03-07,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-03-03,I.A.2,EUR,N,SP-3,10236.476,20132.115,Day 54,20769.234,Day 10,C-1,N,Trading Asset,271 - 364 Days,Other,ENTITY-03,Prime Brokerage,2026-04-26,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-03-03,I.A.3,USD,Y,SP-1,18185.386,38549.758,>4 Yr <= 5 Yr,0.0,,E-2-Q,N,Trading Asset,Day 1,Derivatives,ENTITY-01,Prime Brokerage,2030-12-09,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-03-03,I.A.4,USD,Y,SP-9,3331.903,28400.867,Day 21,0.0,,E-1-Q,Y,Not Applicable,>5 Yr,NULL,ENTITY-15,Commercial Banking,2026-03-24,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-03-03,I.A.5,EUR,N,SP-2,35382.546,2942.209,Day 8,0.0,,S-7,N,Trading Asset,Perpetual,Securities Lending,ENTITY-13,Commercial Banking,2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-03-03,I.A.6,USD,Y,SP-4,2909.68,38846.117,Day 56,0.0,,E-2,N,Trading Asset,Day 30,Securities Lending,ENTITY-04,Markets,2026-04-28,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-03-03,I.A.7,EUR,N,SP-6,571.781,7834.966,Day 14,5370.583,Day 45,A-3-Q,N,Not Applicable,271 - 364 Days,Repo,ENTITY-07,Wealth Management,2026-03-17,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-03,I.U.1,USD,Y,,,,Day 48,0.0,,,,,Day 1,Derivatives,ENTITY-03,Wealth Management,2026-04-20,Pension Fund,Y,4493.515,Extendable,Y,817.17,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-03,I.U.1,USD,Y,,,,Day 22,17501.215,Day 59,,,,Day 90,Repo,ENTITY-11,Prime Brokerage,2026-03-25,Other Supranational,Y,3760.774,NULL,Y,150.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-03,I.U.1,USD,Y,,,,Day 12,0.0,,,,,>4 Yr <= 5 Yr,Derivatives,,Treasury,2026-03-15,Retail,Y,36409.332,NULL,N,0.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-03,I.U.2,USD,Y,,,,Day 6,19810.024,Day 3,,,,151 - 179 Days,Securities Lending,ENTITY-02,Prime Brokerage,2026-03-09,Sovereign,N,32244.348,Extendable,Y,0.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-03,I.U.3,CNY,N,,,,Day 23,0.0,,,,,151 - 179 Days,NULL,ENTITY-07,Wealth Management,2026-03-26,Sovereign,Y,38882.5,NULL,Y,150.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-03,I.U.3,USD,Y,,,,91 - 120 Days,0.0,,,,,Day 60,Other,,Markets,2026-06-30,Financial Market Utility,Y,9189.448,Callable,N,20.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-03,I.U.3,AUD,N,,,,Day 36,0.0,,,,,91 - 120 Days,Repo,,Commercial Banking,2026-04-08,Central Bank,Y,47194.262,NULL,N,1165.63,,,,,,,,,,,,,,,,,,
