Table,SubTable,ReportingEntity,ReportDate,Product,Currency,Converted,SubProduct,MarketValue,LendableValue,MaturityBucket,ForwardStartAmount,ForwardStartBucket,CollateralClass,TreasuryControl,AccountingDesignation,EffectiveMaturityBucket,EncumbranceType,InternalCounterparty,BusinessLine,MaturityDate,Counterparty,GSIB,MaturityAmount,MaturityOptionality,Internal,RiskWeight,CollateralValue,Unencumbered,Settlement,LossAbsorbency,Insured,Trigger,Rehypothecated,SubProduct2,CollateralLevel,NettingEligible,CollectionReference,ProductReference,SubProductReference,MaturityAmountCurrency1,MaturityAmountCurrency2,ForeignExchangeOptionDirection,ForwardStartAmountCurrency1,ForwardStartAmountCurrency2
Inflows,Assets,CapOne,2026-03-23,I.A.1,USD,Y,SP-4,20003.15,7113.106,Day 45,28403.764,Day 10,S-1-Q,N,Not Applicable,151 - 179 Days,NULL,ENTITY-10,Commercial Banking,2026-05-07,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-03-23,I.A.2,USD,Y,SP-1,39147.99,12810.418,Day 28,36785.142,Day 50,A-1-Q,N,Not Applicable,Day 1,Central Bank,ENTITY-02,Prime Brokerage,2026-04-20,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-03-23,I.A.3,USD,Y,SP-4,18724.718,38460.742,>4 Yr <= 5 Yr,0.0,,G-2,N,Not Applicable,Open,Other,ENTITY-17,Wealth Management,2030-04-21,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-03-23,I.A.4,USD,Y,SP-4,9029.938,12434.538,Day 44,0.0,,S-3,Y,Held-to-Maturity,Open,Other,ENTITY-17,Prime Brokerage,2026-05-06,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-03-23,I.A.5,USD,Y,SP-1,17096.245,11487.095,Day 55,0.0,,G-1,Y,Trading Asset,>= 1 Yr <= 2 Yr,Securities Lending,ENTITY-11,Retail Banking,2026-05-17,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-03-23,I.A.6,USD,Y,SP-6,29609.045,36634.962,Day 46,0.0,,E-1,Y,Trading Asset,Day 1,NULL,ENTITY-09,Retail Banking,2026-05-08,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-03-23,I.A.7,AUD,N,SP-1,252.212,29018.24,Day 42,0.0,,G-3,Y,Available-for-Sale,Day 60,Derivatives,ENTITY-11,Commercial Banking,2026-05-04,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-23,I.U.1,USD,Y,,,,Day 5,0.0,,,,,Day 1,Other,,Retail Banking,2026-03-28,PSE,N,29989.524,Puttable,N,50.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-23,I.U.1,USD,Y,,,,Day 42,0.0,,,,,Perpetual,NULL,,Prime Brokerage,2026-05-04,Non-Regulated Fund,Y,6200.441,Extendable,N,20.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-23,I.U.1,USD,Y,,,,Day 29,0.0,,,,,Perpetual,FHLB,ENTITY-13,Retail Banking,2026-04-21,MDB,Y,46427.871,Puttable,Y,20.0,,,,,,,,,,,,,,,,,,
