Table,SubTable,ReportingEntity,ReportDate,Product,Currency,Converted,SubProduct,MarketValue,LendableValue,MaturityBucket,ForwardStartAmount,ForwardStartBucket,CollateralClass,TreasuryControl,AccountingDesignation,EffectiveMaturityBucket,EncumbranceType,InternalCounterparty,BusinessLine,MaturityDate,Counterparty,GSIB,MaturityAmount,MaturityOptionality,Internal,RiskWeight,CollateralValue,Unencumbered,Settlement,LossAbsorbency,Insured,Trigger,Rehypothecated,SubProduct2,CollateralLevel,NettingEligible,CollectionReference,ProductReference,SubProductReference,MaturityAmountCurrency1,MaturityAmountCurrency2,ForeignExchangeOptionDirection,ForwardStartAmountCurrency1,ForwardStartAmountCurrency2
Inflows,Assets,BoFA,2026-03-18,I.A.1,GBP,N,SP-7,22856.617,35809.103,91 - 120 Days,0.0,,A-1-Q,N,Available-for-Sale,Day 1,Derivatives,ENTITY-01,Retail Banking,2026-07-16,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-03-18,I.A.2,SGD,N,SP-2,31818.404,38933.324,Day 25,48766.912,Day 19,S-1,N,Not Applicable,>5 Yr,Central Bank,ENTITY-05,Commercial Banking,2026-04-12,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-03-18,I.A.3,USD,Y,SP-2,9228.826,10601.002,Day 52,0.0,,LC-1,Y,Held-to-Maturity,Day 90,Derivatives,ENTITY-06,Markets,2026-05-09,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-03-18,I.A.4,USD,Y,SP-9,935.557,43476.204,Day 55,0.0,,C-1,Y,Trading Asset,Day 30,Repo,ENTITY-08,Retail Banking,2026-05-12,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-03-18,I.A.5,USD,Y,SP-4,22365.166,46039.065,Day 24,0.0,,G-3-Q,N,Held-to-Maturity,>5 Yr,Derivatives,ENTITY-02,Markets,2026-04-11,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-03-18,I.A.6,USD,Y,SP-6,45779.932,386.505,83 - 90 Days,0.0,,IG-2,N,Available-for-Sale,Day 60,NULL,ENTITY-15,Retail Banking,2026-06-12,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-03-18,I.A.7,USD,Y,SP-5,4434.641,7364.489,91 - 120 Days,0.0,,G-2-Q,N,Held-to-Maturity,Perpetual,Repo,ENTITY-05,Retail Banking,2026-07-09,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-03-18,I.U.1,USD,Y,,,,Day 47,0.0,,,,,Day 60,Securities Lending,,Wealth Management,2026-05-04,Non-Financial Corporate,N,9113.23,Extendable,N,0.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-03-18,I.U.2,USD,Y,,,,271 - 364 Days,39712.405,151 - 179 Days,,,,271 - 364 Days,Other,,Prime Brokerage,2027-01-27,GSE,Y,5843.689,Extendable,N,1236.34,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-03-18,I.U.3,GBP,N,,,,121 - 150 Days,0.0,,,,,Perpetual,NULL,ENTITY-01,Commercial Banking,2026-08-04,Non-Financial Corporate,Y,27026.089,NULL,Y,50.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-03-18,I.U.4,AUD,N,,,,Day 43,0.0,,,,,121 - 150 Days,FHLB,,Commercial Banking,2026-04-30,Broker-Dealer,Y,7212.49,Callable,N,20.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-03-18,I.U.5,USD,Y,,,,Day 3,0.0,,,,,91 - 120 Days,Repo,ENTITY-20,Wealth Management,2026-03-21,PSE,N,546.354,Callable,Y,629.17,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-03-18,I.U.6,GBP,N,,,,Day 44,0.0,,,,,>= 1 Yr <= 2 Yr,Securities Lending,ENTITY-08,Wealth Management,2026-05-01,Other Supervised Non-Bank Financial Entity,Y,39491.402,Extendable,Y,20.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-03-18,I.U.7,HKD,N,,,,Day 1,0.0,,,,,180 - 270 Days,Other,ENTITY-12,Treasury,2026-03-19,Other,N,11649.183,NULL,Y,877.01,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-03-18,I.U.8,CAD,N,,,,61 - 67 Days,8682.499,Day 7,,,,151 - 179 Days,Other,,Retail Banking,2026-05-18,Sovereign,Y,26303.788,NULL,N,100.0,,,,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-03-18,I.S.1,CHF,N,SP-6,,,Day 14,197.76,Day 37,A-1-Q,N,,Day 30,Repo,ENTITY-06,Treasury,2026-04-01,Bank,Y,37920.37,Puttable,Y,930.69,1655.373,Y,Y,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-03-18,I.S.2,USD,Y,SP-7,,,Day 14,0.0,,G-1-Q,Y,,Day 60,Securities Lending,,Retail Banking,2026-04-01,Bank,N,23784.109,NULL,N,0.0,8951.914,N,N,,,,,,,,,,,,,,,
