Table,SubTable,ReportingEntity,ReportDate,Product,Currency,Converted,SubProduct,MarketValue,LendableValue,MaturityBucket,ForwardStartAmount,ForwardStartBucket,CollateralClass,TreasuryControl,AccountingDesignation,EffectiveMaturityBucket,EncumbranceType,InternalCounterparty,BusinessLine,MaturityDate,Counterparty,GSIB,MaturityAmount,MaturityOptionality,Internal,RiskWeight,CollateralValue,Unencumbered,Settlement,LossAbsorbency,Insured,Trigger,Rehypothecated,SubProduct2,CollateralLevel,NettingEligible,CollectionReference,ProductReference,SubProductReference,MaturityAmountCurrency1,MaturityAmountCurrency2,ForeignExchangeOptionDirection,ForwardStartAmountCurrency1,ForwardStartAmountCurrency2
Inflows,Assets,BoFA,2026-02-02,I.A.1,CNY,N,SP-6,36362.539,27732.587,Day 13,0.0,,S-1,Y,Available-for-Sale,Day 60,Other,ENTITY-20,Retail Banking,2026-02-15,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-02-02,I.A.2,AUD,N,SP-3,28293.802,2261.954,Day 50,0.0,,A-3-Q,N,Available-for-Sale,>3 Yr <= 4 Yr,Other,ENTITY-09,Prime Brokerage,2026-03-24,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-02-02,I.A.3,JPY,N,SP-6,3945.708,12053.013,Day 28,0.0,,Z-1,Y,Not Applicable,>2 Yr <= 3 Yr,Other,ENTITY-09,Markets,2026-03-02,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-02-02,I.A.4,GBP,N,SP-6,16180.73,14910.67,151 - 179 Days,0.0,,S-6-Q,Y,Available-for-Sale,>= 1 Yr <= 2 Yr,Repo,ENTITY-13,Wealth Management,2026-07-18,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-02-02,I.A.5,USD,Y,SP-6,19314.517,46569.615,Day 30,0.0,,CB-4,Y,Held-to-Maturity,>5 Yr,Central Bank,ENTITY-19,Treasury,2026-03-04,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-02-02,I.A.6,CHF,N,SP-6,42704.847,15732.257,>= 1 Yr <= 2 Yr,36251.756,Open,C-1,Y,Not Applicable,>4 Yr <= 5 Yr,Other,ENTITY-13,Wealth Management,2027-12-25,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-02-02,I.A.7,CHF,N,SP-9,24685.153,43917.818,271 - 364 Days,0.0,,A-0-Q,Y,Available-for-Sale,>= 1 Yr <= 2 Yr,Derivatives,ENTITY-09,Retail Banking,2026-12-22,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-02-02,I.U.1,CAD,N,,,,151 - 179 Days,0.0,,,,,Day 30,Securities Lending,ENTITY-16,Prime Brokerage,2026-07-06,MDB,Y,33269.149,Extendable,Y,589.65,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-02-02,I.U.2,CAD,N,,,,Day 47,20251.609,83 - 90 Days,,,,271 - 364 Days,FHLB,,Retail Banking,2026-03-21,Non-Financial Corporate,N,36350.047,Extendable,N,0.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-02-02,I.U.3,CNY,N,,,,Day 30,2073.758,Day 35,,,,Day 1,FHLB,ENTITY-11,Wealth Management,2026-03-04,Small Business,Y,8858.678,Callable,Y,100.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-02-02,I.U.4,USD,N,,,,Day 30,0.0,,,,,121 - 150 Days,Repo,,Treasury,2026-03-04,Bank,N,14166.17,Puttable,N,150.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-02-02,I.U.5,JPY,N,,,,Day 29,0.0,,,,,>5 Yr,NULL,ENTITY-07,Commercial Banking,2026-03-03,Central Bank,N,4496.719,NULL,Y,0.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-02-02,I.U.6,USD,Y,,,,Day 49,0.0,,,,,Day 1,NULL,ENTITY-17,Commercial Banking,2026-03-23,Broker-Dealer,Y,17678.58,Puttable,Y,50.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-02-02,I.U.7,SGD,N,,,,Day 18,10995.441,Day 58,,,,>2 Yr <= 3 Yr,Central Bank,,Retail Banking,2026-02-20,Other,Y,24671.966,NULL,N,150.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-02-02,I.U.8,EUR,N,,,,61 - 67 Days,0.0,,,,,>3 Yr <= 4 Yr,Other,,Wealth Management,2026-04-07,Other,Y,17203.877,Callable,N,50.0,,,,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-02-02,I.S.1,USD,Y,SP-6,,,Day 39,16889.971,Day 30,CB-1-Q,N,,91 - 120 Days,NULL,ENTITY-14,Wealth Management,2026-03-13,Other,Y,31698.108,Callable,Y,20.0,6849.834,Y,N,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-02-02,I.S.2,USD,Y,SP-9,,,Day 14,0.0,,CB-1-Q,N,,>5 Yr,NULL,,Treasury,2026-02-16,Bank,Y,38330.964,Extendable,N,0.0,42559.409,N,Y,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-02-02,I.S.3,USD,Y,SP-6,,,Day 18,0.0,,A-1-Q,Y,,Open,FHLB,,Commercial Banking,2026-02-20,Broker-Dealer,Y,31958.995,Puttable,N,20.0,16836.755,N,Y,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-02-02,I.S.4,HKD,N,SP-2,,,Day 14,0.0,,S-1-Q,Y,,Perpetual,Securities Lending,ENTITY-17,Markets,2026-02-16,Financial Market Utility,N,19323.948,Callable,Y,20.0,34190.003,N,N,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-02-02,I.S.5,EUR,N,SP-8,,,68 - 74 Days,0.0,,A-1-Q,N,,Perpetual,FHLB,,Commercial Banking,2026-04-13,Bank,N,21228.222,Puttable,N,150.0,13265.591,N,N,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-02-02,I.S.6,USD,Y,SP-2,,,Day 39,0.0,,A-1-Q,Y,,Day 90,Other,ENTITY-16,Prime Brokerage,2026-03-13,Broker-Dealer,N,30550.81,Callable,Y,100.0,23360.481,N,N,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-02-02,I.S.7,USD,N,SP-6,,,>2 Yr <= 3 Yr,0.0,,A-1-Q,Y,,Day 1,Other,,Retail Banking,2028-10-19,Bank,Y,44819.354,Callable,N,984.09,3167.346,Y,Y,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-02-02,I.S.8,USD,Y,SP-3,,,Day 16,18401.267,Day 56,A-1-Q,N,,Day 60,Central Bank,ENTITY-13,Treasury,2026-02-18,Broker-Dealer,N,31144.904,Callable,Y,392.03,31615.397,N,N,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-02-02,I.S.9,AUD,N,SP-6,,,Day 25,0.0,,CB-1-Q,N,,>4 Yr <= 5 Yr,Derivatives,ENTITY-16,Treasury,2026-02-27,Broker-Dealer,Y,19546.232,Puttable,Y,150.0,425.196,N,Y,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-02-02,I.S.10,CNY,N,SP-9,,,Day 5,0.0,,S-1-Q,Y,,151 - 179 Days,Derivatives,,Retail Banking,2026-02-07,Broker-Dealer,Y,8550.987,Extendable,N,368.55,45382.565,Y,Y,,,,,,,,,,,,,,,
Inflows,Other,BoFA,2026-02-02,I.O.1,JPY,N,,,,Day 57,19738.184,Day 37,S-7,N,,,,ENTITY-16,Retail Banking,2026-03-31,Debt Issuing SPE,Y,24810.987,,Y,,20565.226,,,,,,,,,,,,,,,,,
Inflows,Other,BoFA,2026-02-02,I.O.2,HKD,N,,,,Day 49,0.0,,Z-1,N,,,,ENTITY-01,Markets,2026-03-23,Bank,N,6069.811,,Y,,10756.514,,,,,,,,,,,,,,,,,
Inflows,Other,BoFA,2026-02-02,I.O.3,USD,N,,,,Day 39,18452.478,Day 47,IG-1,N,,,,ENTITY-15,Commercial Banking,2026-03-13,Financial Market Utility,N,13753.141,,Y,,24012.398,,,,,,,,,,,,,,,,,
Inflows,Other,BoFA,2026-02-02,I.O.4,CNY,N,,,,Day 40,2683.048,Day 23,S-7,Y,,,,,Retail Banking,2026-03-14,Financial Market Utility,Y,15877.989,,N,,16180.59,,,,,,,,,,,,,,,,,
Inflows,Other,BoFA,2026-02-02,I.O.5,USD,Y,,,,Day 45,0.0,,S-2-Q,N,,,,,Markets,2026-03-19,MDB,Y,14376.415,,N,,850.687,,,,,,,,,,,,,,,,,
Inflows,Other,BoFA,2026-02-02,I.O.6,USD,Y,,,,Day 8,0.0,,IG-2-Q,N,,,,ENTITY-09,Markets,2026-02-10,Central Bank,N,17974.839,,Y,,23441.122,,,,,,,,,,,,,,,,,
Inflows,Other,BoFA,2026-02-02,I.O.7,GBP,N,,,,>2 Yr <= 3 Yr,0.0,,IG-2-Q,Y,,,,,Commercial Banking,2028-03-09,GSE,N,19155.872,,N,,19984.636,,,,,,,,,,,,,,,,,
Inflows,Other,BoFA,2026-02-02,I.O.8,USD,Y,,,,>3 Yr <= 4 Yr,0.0,,S-6,Y,,,,,Prime Brokerage,2029-11-13,Non-Regulated Fund,N,22461.052,,N,,23035.697,,,,,,,,,,,,,,,,,
Inflows,Other,BoFA,2026-02-02,I.O.9,USD,Y,,,,Day 7,0.0,,LC-1,N,,,,ENTITY-09,Commercial Banking,2026-02-09,Non-Financial Corporate,N,8728.648,,Y,,4849.218,,,,,,,,,,,,,,,,,
