Table,SubTable,ReportingEntity,ReportDate,Product,Currency,Converted,SubProduct,MarketValue,LendableValue,MaturityBucket,ForwardStartAmount,ForwardStartBucket,CollateralClass,TreasuryControl,AccountingDesignation,EffectiveMaturityBucket,EncumbranceType,InternalCounterparty,BusinessLine,MaturityDate,Counterparty,GSIB,MaturityAmount,MaturityOptionality,Internal,RiskWeight,CollateralValue,Unencumbered,Settlement,LossAbsorbency,Insured,Trigger,Rehypothecated,SubProduct2,CollateralLevel,NettingEligible,CollectionReference,ProductReference,SubProductReference,MaturityAmountCurrency1,MaturityAmountCurrency2,ForeignExchangeOptionDirection,ForwardStartAmountCurrency1,ForwardStartAmountCurrency2
Inflows,Assets,BoFA,2026-03-26,I.A.1,USD,N,SP-4,25933.841,49141.959,Day 10,3922.496,Day 52,S-1,N,Held-to-Maturity,>2 Yr <= 3 Yr,Central Bank,ENTITY-15,Wealth Management,2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-03-26,I.A.2,USD,Y,SP-1,44150.419,9407.628,Day 7,20105.371,Day 25,S-6,N,Not Applicable,Day 1,Repo,ENTITY-06,Commercial Banking,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-03-26,I.A.3,USD,Y,SP-6,18217.198,38918.397,Day 5,46828.426,Day 47,LC-2,Y,Trading Asset,>= 1 Yr <= 2 Yr,Repo,ENTITY-05,Commercial Banking,2026-03-31,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-03-26,I.A.4,GBP,N,SP-9,820.828,29993.664,>= 1 Yr <= 2 Yr,0.0,,S-7,N,Available-for-Sale,Day 60,FHLB,ENTITY-04,Prime Brokerage,2027-12-22,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-03-26,I.A.5,USD,Y,SP-2,15399.744,24074.112,Day 47,0.0,,S-7-Q,N,Held-to-Maturity,91 - 120 Days,NULL,ENTITY-13,Wealth Management,2026-05-12,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-03-26,I.A.6,CNY,N,SP-1,35677.232,47972.503,Day 21,0.0,,S-2-Q,Y,Available-for-Sale,>5 Yr,NULL,ENTITY-11,Markets,2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-03-26,I.A.7,JPY,N,SP-2,30456.926,27952.451,Day 39,43614.227,91 - 120 Days,P-2,Y,Trading Asset,Day 60,Securities Lending,ENTITY-15,Wealth Management,2026-05-04,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-03-26,I.U.1,USD,Y,,,,121 - 150 Days,0.0,,,,,Perpetual,Repo,ENTITY-08,Wealth Management,2026-08-05,Financial Market Utility,Y,35594.686,Callable,Y,20.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-03-26,I.U.2,USD,Y,,,,Day 26,0.0,,,,,>4 Yr <= 5 Yr,Central Bank,,Prime Brokerage,2026-04-21,Retail,N,8036.728,Puttable,N,0.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-03-26,I.U.3,SGD,N,,,,Day 55,0.0,,,,,180 - 270 Days,Securities Lending,ENTITY-13,Commercial Banking,2026-05-20,Sovereign,N,12382.063,Extendable,Y,20.0,,,,,,,,,,,,,,,,,,
