Table,SubTable,ReportingEntity,ReportDate,Product,Currency,Converted,SubProduct,MarketValue,LendableValue,MaturityBucket,ForwardStartAmount,ForwardStartBucket,CollateralClass,TreasuryControl,AccountingDesignation,EffectiveMaturityBucket,EncumbranceType,InternalCounterparty,BusinessLine,MaturityDate,Counterparty,GSIB,MaturityAmount,MaturityOptionality,Internal,RiskWeight,CollateralValue,Unencumbered,Settlement,LossAbsorbency,Insured,Trigger,Rehypothecated,SubProduct2,CollateralLevel,NettingEligible,CollectionReference,ProductReference,SubProductReference,MaturityAmountCurrency1,MaturityAmountCurrency2,ForeignExchangeOptionDirection,ForwardStartAmountCurrency1,ForwardStartAmountCurrency2
Inflows,Assets,CapOne,2026-03-13,I.A.1,JPY,N,SP-9,17002.31,29315.767,Day 16,0.0,,G-3,N,Trading Asset,Day 90,Securities Lending,ENTITY-10,Wealth Management,2026-03-29,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-03-13,I.A.2,EUR,N,SP-7,13045.168,23501.349,>5 Yr,0.0,,P-1,Y,Trading Asset,121 - 150 Days,NULL,ENTITY-14,Prime Brokerage,2032-12-13,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-03-13,I.A.3,EUR,N,SP-4,28082.682,35451.247,Day 10,0.0,,S-2-Q,N,Held-to-Maturity,121 - 150 Days,FHLB,ENTITY-18,Markets,2026-03-23,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-03-13,I.A.4,CAD,N,SP-6,6070.958,29332.376,Day 17,0.0,,A-4-Q,Y,Trading Asset,Open,Other,ENTITY-13,Markets,2026-03-30,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-03-13,I.A.5,JPY,N,SP-5,6830.377,5129.442,Day 9,28593.917,Day 8,P-1,Y,Available-for-Sale,121 - 150 Days,Repo,ENTITY-19,Prime Brokerage,2026-03-22,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-03-13,I.A.6,AUD,N,SP-2,21311.274,7044.662,Day 32,0.0,,G-2-Q,N,Not Applicable,>= 1 Yr <= 2 Yr,Central Bank,ENTITY-18,Commercial Banking,2026-04-14,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-03-13,I.A.7,USD,Y,SP-7,22632.878,6159.597,Day 27,0.0,,S-8,N,Held-to-Maturity,180 - 270 Days,Securities Lending,ENTITY-12,Commercial Banking,2026-04-09,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-13,I.U.1,USD,Y,,,,68 - 74 Days,38689.879,>3 Yr <= 4 Yr,,,,Perpetual,Repo,,Commercial Banking,2026-05-23,Broker-Dealer,N,47148.473,Puttable,N,150.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-13,I.U.1,USD,Y,,,,Perpetual,0.0,,,,,>5 Yr,Derivatives,,Prime Brokerage,,Retail,N,16423.742,Puttable,N,0.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-13,I.U.2,HKD,N,,,,Day 22,0.0,,,,,121 - 150 Days,FHLB,,Commercial Banking,2026-04-04,Debt Issuing SPE,N,28351.42,NULL,N,20.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-13,I.U.2,GBP,N,,,,83 - 90 Days,0.0,,,,,91 - 120 Days,Derivatives,,Prime Brokerage,2026-06-06,Other Supervised Non-Bank Financial Entity,N,185.787,Extendable,N,50.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-13,I.U.3,JPY,N,,,,Day 37,0.0,,,,,Perpetual,Repo,ENTITY-15,Prime Brokerage,2026-04-19,Other,Y,7987.213,Puttable,Y,150.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-13,I.U.3,USD,Y,,,,Day 5,2394.591,Day 36,,,,>5 Yr,Repo,,Retail Banking,2026-03-18,Non-Financial Corporate,Y,37786.143,Callable,N,20.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-13,I.U.3,CHF,N,,,,Day 37,0.0,,,,,271 - 364 Days,Repo,ENTITY-10,Prime Brokerage,2026-04-19,Small Business,N,33957.229,NULL,Y,100.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-13,I.U.4,USD,Y,,,,151 - 179 Days,0.0,,,,,151 - 179 Days,Derivatives,,Treasury,2026-09-04,Debt Issuing SPE,N,6877.96,Puttable,N,0.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-13,I.U.5,USD,Y,,,,Day 53,0.0,,,,,>5 Yr,Securities Lending,,Commercial Banking,2026-05-05,Non-Regulated Fund,Y,14302.282,NULL,N,150.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-13,I.U.5,CHF,N,,,,Day 48,33255.796,Day 55,,,,>5 Yr,Securities Lending,ENTITY-06,Prime Brokerage,2026-04-30,Non-Financial Corporate,Y,35342.687,Puttable,Y,976.23,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-13,I.U.5,SGD,N,,,,Day 8,0.0,,,,,>2 Yr <= 3 Yr,Other,ENTITY-06,Markets,2026-03-21,GSE,N,48822.694,Extendable,Y,20.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-13,I.U.6,USD,Y,,,,Day 8,0.0,,,,,Day 1,Derivatives,ENTITY-01,Retail Banking,2026-03-21,MDB,N,19034.03,Extendable,Y,0.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-13,I.U.7,USD,Y,,,,Day 13,0.0,,,,,Day 1,Central Bank,,Commercial Banking,2026-03-26,Broker-Dealer,N,4916.091,NULL,N,100.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-13,I.U.7,USD,N,,,,Day 43,0.0,,,,,91 - 120 Days,Derivatives,,Commercial Banking,2026-04-25,Pension Fund,Y,48894.658,Callable,N,50.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-13,I.U.7,USD,Y,,,,Day 38,47634.797,>2 Yr <= 3 Yr,,,,Day 1,FHLB,,Retail Banking,2026-04-20,Other Supranational,Y,32191.145,NULL,N,100.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-13,I.U.8,CAD,N,,,,Day 46,0.0,,,,,121 - 150 Days,Securities Lending,ENTITY-10,Commercial Banking,2026-04-28,Sovereign,N,16466.223,Extendable,Y,50.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-13,I.U.8,USD,Y,,,,Day 26,31673.208,Day 32,,,,Open,FHLB,,Prime Brokerage,2026-04-08,Non-Financial Corporate,Y,46448.615,NULL,N,150.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-13,I.U.8,USD,Y,,,,Day 19,0.0,,,,,>3 Yr <= 4 Yr,Other,ENTITY-05,Retail Banking,2026-04-01,Central Bank,Y,26370.944,NULL,Y,20.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-13,I.U.8,USD,N,,,,>5 Yr,0.0,,,,,Open,Central Bank,,Prime Brokerage,2034-04-14,GSE,N,32071.042,Callable,N,150.0,,,,,,,,,,,,,,,,,,
Inflows,Secured,CapOne,2026-03-13,I.S.1,USD,N,SP-5,,,151 - 179 Days,0.0,,G-2-Q,Y,,Open,Derivatives,ENTITY-20,Retail Banking,2026-08-25,Retail,N,10074.122,Callable,Y,50.0,9476.404,Y,N,,,,,,,,,,,,,,,
Inflows,Secured,CapOne,2026-03-13,I.S.2,AUD,N,SP-4,,,Day 41,8371.016,>4 Yr <= 5 Yr,G-2-Q,N,,>4 Yr <= 5 Yr,Repo,,Markets,2026-04-23,Central Bank,Y,2991.686,Extendable,N,50.0,4781.711,N,Y,,,,,,,,,,,,,,,
Inflows,Secured,CapOne,2026-03-13,I.S.3,USD,Y,SP-3,,,Day 24,0.0,,G-1-Q,N,,Day 90,FHLB,,Commercial Banking,2026-04-06,Non-Regulated Fund,N,8880.999,Callable,N,150.0,4561.942,Y,N,,,,,,,,,,,,,,,
Inflows,Secured,CapOne,2026-03-13,I.S.4,CNY,N,SP-3,,,Day 12,0.0,,G-2-Q,N,,121 - 150 Days,Derivatives,,Retail Banking,2026-03-25,Non-Regulated Fund,N,13801.276,Extendable,N,100.0,9914.819,Y,Y,,,,,,,,,,,,,,,
Inflows,Secured,CapOne,2026-03-13,I.S.5,CNY,N,SP-9,,,68 - 74 Days,1270.245,Perpetual,G-2-Q,N,,Day 60,FHLB,,Wealth Management,2026-05-24,Investment Company or Advisor,N,9380.691,NULL,N,100.0,10303.449,N,Y,,,,,,,,,,,,,,,
