Table,SubTable,ReportingEntity,ReportDate,Product,Currency,Converted,SubProduct,MarketValue,LendableValue,MaturityBucket,ForwardStartAmount,ForwardStartBucket,CollateralClass,TreasuryControl,AccountingDesignation,EffectiveMaturityBucket,EncumbranceType,InternalCounterparty,BusinessLine,MaturityDate,Counterparty,GSIB,MaturityAmount,MaturityOptionality,Internal,RiskWeight,CollateralValue,Unencumbered,Settlement,LossAbsorbency,Insured,Trigger,Rehypothecated,SubProduct2,CollateralLevel,NettingEligible,CollectionReference,ProductReference,SubProductReference,MaturityAmountCurrency1,MaturityAmountCurrency2,ForeignExchangeOptionDirection,ForwardStartAmountCurrency1,ForwardStartAmountCurrency2
Inflows,Assets,BoFA,2026-02-04,I.A.1,USD,Y,SP-2,38805.651,23497.419,Day 41,0.0,,G-1,Y,Held-to-Maturity,271 - 364 Days,Central Bank,ENTITY-03,Commercial Banking,2026-03-17,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-02-04,I.A.2,USD,Y,SP-7,38402.142,35287.184,Day 32,0.0,,A-5-Q,N,Available-for-Sale,180 - 270 Days,Repo,ENTITY-03,Prime Brokerage,2026-03-08,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-02-04,I.A.3,USD,Y,SP-8,38169.604,18946.06,83 - 90 Days,0.0,,LC-2,Y,Available-for-Sale,121 - 150 Days,Repo,ENTITY-11,Retail Banking,2026-05-02,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-02-04,I.A.4,USD,Y,SP-3,45549.545,24965.579,Day 18,0.0,,G-2,Y,Available-for-Sale,Open,FHLB,ENTITY-20,Retail Banking,2026-02-22,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-02-04,I.A.5,USD,Y,SP-5,7970.867,39380.205,Day 33,0.0,,CB-4,N,Available-for-Sale,Open,FHLB,ENTITY-01,Wealth Management,2026-03-09,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-02-04,I.A.6,USD,Y,SP-5,12629.052,17497.456,Day 54,16351.716,Day 40,P-1,Y,Available-for-Sale,91 - 120 Days,FHLB,ENTITY-11,Wealth Management,2026-03-30,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-02-04,I.A.7,USD,Y,SP-1,42263.619,48591.556,Day 58,48168.277,Day 25,P-1,N,Not Applicable,Perpetual,Securities Lending,ENTITY-19,Wealth Management,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-02-04,I.U.1,AUD,N,,,,Day 36,0.0,,,,,>2 Yr <= 3 Yr,FHLB,ENTITY-14,Treasury,2026-03-12,Small Business,Y,27849.493,Callable,Y,0.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-02-04,I.U.2,USD,N,,,,>4 Yr <= 5 Yr,0.0,,,,,Day 60,Central Bank,,Markets,2030-10-15,Central Bank,N,3679.719,Callable,N,150.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-02-04,I.U.3,CHF,N,,,,Day 46,0.0,,,,,Day 90,Other,ENTITY-01,Markets,2026-03-22,Retail,N,18776.977,Extendable,Y,214.7,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-02-04,I.U.4,CHF,N,,,,Day 53,36080.026,>5 Yr,,,,>2 Yr <= 3 Yr,Central Bank,,Prime Brokerage,2026-03-29,PSE,Y,5215.24,Puttable,N,730.42,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-02-04,I.U.5,USD,Y,,,,Day 49,20969.303,Day 35,,,,180 - 270 Days,Central Bank,ENTITY-08,Treasury,2026-03-25,Retail,N,22647.541,Puttable,Y,20.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-02-04,I.U.6,USD,Y,,,,121 - 150 Days,0.0,,,,,Day 90,Securities Lending,,Wealth Management,2026-07-01,GSE,Y,22149.797,Extendable,N,50.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-02-04,I.U.7,CHF,N,,,,Day 60,0.0,,,,,Day 90,FHLB,,Retail Banking,2026-04-05,Financial Market Utility,N,28951.986,Puttable,N,20.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-02-04,I.U.8,USD,Y,,,,Day 4,0.0,,,,,91 - 120 Days,Central Bank,ENTITY-14,Commercial Banking,2026-02-08,Sovereign,Y,39925.935,Extendable,Y,223.74,,,,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-02-04,I.S.1,SGD,N,SP-1,,,Day 31,0.0,,G-1-Q,Y,,Open,Central Bank,,Prime Brokerage,2026-03-07,Bank,Y,35450.268,Extendable,N,0.0,46928.47,N,Y,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-02-04,I.S.2,USD,Y,SP-7,,,Day 26,0.0,,S-1-Q,Y,,Day 90,Repo,ENTITY-13,Treasury,2026-03-02,Bank,Y,15898.581,NULL,Y,50.0,28365.968,Y,N,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-02-04,I.S.3,USD,Y,SP-2,,,Day 10,0.0,,CB-1-Q,N,,271 - 364 Days,Other,,Markets,2026-02-14,Bank,N,14705.789,NULL,N,0.0,26675.327,Y,N,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-02-04,I.S.4,EUR,N,SP-6,,,Day 4,0.0,,CB-1-Q,N,,Day 30,FHLB,,Wealth Management,2026-02-08,Broker-Dealer,Y,34166.167,NULL,N,50.0,47035.553,Y,N,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-02-04,I.S.5,USD,Y,SP-4,,,>3 Yr <= 4 Yr,0.0,,A-1-Q,N,,Day 30,NULL,ENTITY-17,Wealth Management,2029-05-24,Bank,N,32227.191,Callable,Y,150.0,38492.074,N,N,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-02-04,I.S.6,USD,N,SP-6,,,Day 26,0.0,,A-1-Q,N,,>5 Yr,Central Bank,,Markets,2026-03-02,Other,N,16435.76,Extendable,N,0.0,36249.904,N,Y,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-02-04,I.S.7,USD,Y,SP-2,,,Day 48,17060.693,Day 23,G-1-Q,N,,>2 Yr <= 3 Yr,Other,,Treasury,2026-03-24,Bank,Y,24007.794,Extendable,N,0.0,21438.219,Y,N,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-02-04,I.S.8,USD,N,SP-7,,,Day 23,0.0,,CB-1-Q,N,,>4 Yr <= 5 Yr,Central Bank,,Retail Banking,2026-02-27,Broker-Dealer,Y,4586.234,Callable,N,268.63,41021.013,N,N,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-02-04,I.S.9,CNY,N,SP-8,,,Open,0.0,,A-1-Q,N,,Perpetual,Other,,Wealth Management,,Broker-Dealer,N,17554.423,Callable,N,50.0,45170.626,Y,Y,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-02-04,I.S.10,USD,N,SP-6,,,Day 29,0.0,,A-1-Q,Y,,>2 Yr <= 3 Yr,Central Bank,,Markets,2026-03-05,Bank,N,32195.735,Callable,N,20.0,13693.697,N,Y,,,,,,,,,,,,,,,
Inflows,Other,BoFA,2026-02-04,I.O.1,SGD,N,,,,68 - 74 Days,0.0,,S-1,N,,,,,Wealth Management,2026-04-14,Central Bank,Y,12347.916,,N,,17832.099,,,,,,,,,,,,,,,,,
Inflows,Other,BoFA,2026-02-04,I.O.2,USD,Y,,,,Day 45,0.0,,G-3,N,,,,ENTITY-19,Treasury,2026-03-21,Non-Financial Corporate,Y,14990.41,,Y,,18011.252,,,,,,,,,,,,,,,,,
Inflows,Other,BoFA,2026-02-04,I.O.3,USD,Y,,,,Day 43,0.0,,P-2,Y,,,,ENTITY-09,Prime Brokerage,2026-03-19,GSE,Y,5850.954,,Y,,6674.431,,,,,,,,,,,,,,,,,
Inflows,Other,BoFA,2026-02-04,I.O.4,USD,Y,,,,Day 10,0.0,,G-3-Q,N,,,,,Markets,2026-02-14,Debt Issuing SPE,N,20132.681,,N,,16323.932,,,,,,,,,,,,,,,,,
Inflows,Other,BoFA,2026-02-04,I.O.5,USD,Y,,,,Day 50,0.0,,IG-1-Q,N,,,,,Wealth Management,2026-03-26,Other Supervised Non-Bank Financial Entity,Y,4023.086,,N,,706.139,,,,,,,,,,,,,,,,,
Inflows,Other,BoFA,2026-02-04,I.O.6,USD,Y,,,,Day 15,0.0,,A-2-Q,Y,,,,,Commercial Banking,2026-02-19,Small Business,Y,20770.287,,N,,22081.388,,,,,,,,,,,,,,,,,
Inflows,Other,BoFA,2026-02-04,I.O.7,USD,Y,,,,Day 8,20795.378,Day 5,IG-2,N,,,,,Commercial Banking,2026-02-12,Investment Company or Advisor,Y,18863.995,,N,,20351.036,,,,,,,,,,,,,,,,,
Inflows,Other,BoFA,2026-02-04,I.O.8,USD,Y,,,,Day 59,20475.858,Day 42,A-0-Q,N,,,,ENTITY-07,Commercial Banking,2026-04-04,Pension Fund,Y,11875.288,,Y,,13923.617,,,,,,,,,,,,,,,,,
Inflows,Other,BoFA,2026-02-04,I.O.9,JPY,N,,,,>3 Yr <= 4 Yr,0.0,,G-1,N,,,,,Markets,2030-01-25,Investment Company or Advisor,Y,8706.689,,N,,3657.785,,,,,,,,,,,,,,,,,
Outflows,Wholesale,BoFA,2026-02-04,O.W.1,EUR,N,,,,Day 25,0.0,,LC-1,,,,,ENTITY-05,Treasury,2026-03-01,Broker-Dealer,N,40652.74,Callable,Y,,49338.138,,,TLAC,,,,,,,,,,,,,,
Outflows,Wholesale,BoFA,2026-02-04,O.W.2,USD,Y,,,,Day 53,26408.716,Day 26,A-4-Q,,,,,ENTITY-20,Commercial Banking,2026-03-29,Broker-Dealer,N,13625.96,Callable,Y,,32515.313,,,Capital,,,,,,,,,,,,,,
Outflows,Wholesale,BoFA,2026-02-04,O.W.3,USD,Y,,,,Day 55,0.0,,G-3-Q,,,,,ENTITY-18,Commercial Banking,2026-03-31,Bank,N,44410.631,Puttable,Y,,43895.682,,,TLAC,,,,,,,,,,,,,,
Outflows,Wholesale,BoFA,2026-02-04,O.W.4,JPY,N,,,,Day 33,0.0,,P-2,,,,,ENTITY-10,Treasury,2026-03-09,Bank,N,25303.629,Puttable,Y,,31639.977,,,Capital,,,,,,,,,,,,,,
Outflows,Wholesale,BoFA,2026-02-04,O.W.5,CHF,N,,,,Day 28,0.0,,A-0-Q,,,,,ENTITY-12,Prime Brokerage,2026-03-04,Broker-Dealer,Y,5831.769,NULL,Y,,23872.431,,,Capital,,,,,,,,,,,,,,
Outflows,Wholesale,BoFA,2026-02-04,O.W.6,AUD,N,,,,>3 Yr <= 4 Yr,0.0,,E-2,,,,,ENTITY-12,Prime Brokerage,2029-07-04,Broker-Dealer,N,49865.726,Puttable,Y,,27820.246,,,TLAC,,,,,,,,,,,,,,
Outflows,Wholesale,BoFA,2026-02-04,O.W.7,USD,Y,,,,83 - 90 Days,8247.923,Day 57,S-8,,,,,,Prime Brokerage,2026-04-30,Bank,N,46733.58,Extendable,N,,49377.182,,,Capital,,,,,,,,,,,,,,
Outflows,Wholesale,BoFA,2026-02-04,O.W.8,CAD,N,,,,Day 27,0.0,,A-1-Q,,,,,ENTITY-20,Retail Banking,2026-03-03,Broker-Dealer,Y,2178.278,Extendable,Y,,28791.518,,,Capital,,,,,,,,,,,,,,
Outflows,Wholesale,BoFA,2026-02-04,O.W.9,USD,Y,,,,Day 12,0.0,,A-4-Q,,,,,ENTITY-01,Treasury,2026-02-16,Bank,N,8053.849,Extendable,Y,,47853.225,,,TLAC,,,,,,,,,,,,,,
Outflows,Wholesale,BoFA,2026-02-04,O.W.10,CNY,N,,,,Day 17,38032.387,Day 16,A-5,,,,,ENTITY-01,Prime Brokerage,2026-02-21,Bank,N,37409.742,Extendable,Y,,6107.908,,,TLAC,,,,,,,,,,,,,,
Outflows,Wholesale,BoFA,2026-02-04,O.W.11,CHF,N,,,,Day 28,0.0,,CB-1-Q,,,,,,Treasury,2026-03-04,Bank,N,15817.228,Puttable,N,,5147.672,,,Capital,,,,,,,,,,,,,,
Outflows,Wholesale,BoFA,2026-02-04,O.W.12,USD,Y,,,,151 - 179 Days,0.0,,A-4-Q,,,,,ENTITY-15,Treasury,2026-07-31,Bank,Y,32025.345,NULL,Y,,24443.54,,,TLAC,,,,,,,,,,,,,,
Outflows,Wholesale,BoFA,2026-02-04,O.W.13,USD,Y,,,,Day 57,21917.393,121 - 150 Days,G-1-Q,,,,,ENTITY-13,Prime Brokerage,2026-04-02,Broker-Dealer,N,24559.306,Callable,Y,,17135.357,,,Capital,,,,,,,,,,,,,,
Outflows,Wholesale,BoFA,2026-02-04,O.W.14,SGD,N,,,,Day 1,0.0,,G-2,,,,,ENTITY-12,Markets,2026-02-05,Bank,N,45128.713,NULL,Y,,8832.392,,,TLAC,,,,,,,,,,,,,,
Outflows,Wholesale,BoFA,2026-02-04,O.W.15,GBP,N,,,,Day 53,0.0,,S-3-Q,,,,,,Treasury,2026-03-29,Bank,Y,28347.547,Extendable,N,,41154.816,,,TLAC,,,,,,,,,,,,,,
Outflows,Wholesale,BoFA,2026-02-04,O.W.16,CAD,N,,,,Day 55,0.0,,E-2-Q,,,,,ENTITY-13,Commercial Banking,2026-03-31,Broker-Dealer,Y,21657.052,Extendable,Y,,40134.684,,,TLAC,,,,,,,,,,,,,,
Outflows,Wholesale,BoFA,2026-02-04,O.W.17,CNY,N,,,,Day 32,38923.925,Day 24,A-2-Q,,,,,ENTITY-20,Treasury,2026-03-08,Broker-Dealer,N,48453.578,NULL,Y,,19467.333,,,Capital,,,,,,,,,,,,,,
Outflows,Wholesale,BoFA,2026-02-04,O.W.18,USD,N,,,,Day 44,0.0,,S-3,,,,,,Treasury,2026-03-20,Broker-Dealer,N,39261.671,Extendable,N,,8285.335,,,TLAC,,,,,,,,,,,,,,
Outflows,Wholesale,BoFA,2026-02-04,O.W.19,SGD,N,,,,Day 60,0.0,,Z-1,,,,,,Treasury,2026-04-05,Bank,N,13877.49,NULL,N,,14492.3,,,TLAC,,,,,,,,,,,,,,
Outflows,Secured,BoFA,2026-02-04,O.S.1,JPY,N,SP-6,,,Day 37,46909.341,Day 25,G-1-Q,Y,,,,,Treasury,2026-03-13,Broker-Dealer,Y,34981.899,NULL,N,,7911.855,,Y,,,,,,,,,,,,,,,
Outflows,Secured,BoFA,2026-02-04,O.S.2,EUR,N,SP-1,,,Open,0.0,,CB-1-Q,N,,,,,Markets,,Debt Issuing SPE,N,7675.404,Extendable,N,,11062.324,,Y,,,,,,,,,,,,,,,
Outflows,Secured,BoFA,2026-02-04,O.S.3,USD,Y,SP-5,,,Day 9,48167.708,Day 51,G-1-Q,Y,,,,,Commercial Banking,2026-02-13,Other,N,45169.218,Extendable,N,,1011.054,,Y,,,,,,,,,,,,,,,
Outflows,Secured,BoFA,2026-02-04,O.S.4,USD,N,SP-1,,,Day 15,28441.16,Day 18,S-1-Q,N,,,,ENTITY-17,Wealth Management,2026-02-19,Sovereign,Y,17300.643,Callable,Y,,28336.699,,Y,,,,,,,,,,,,,,,
Outflows,Secured,BoFA,2026-02-04,O.S.5,USD,Y,SP-8,,,151 - 179 Days,0.0,,S-1-Q,N,,,,ENTITY-12,Treasury,2026-07-09,Sovereign,Y,36876.878,Callable,Y,,36678.2,,N,,,,,,,,,,,,,,,
Outflows,Secured,BoFA,2026-02-04,O.S.6,SGD,N,SP-6,,,Day 22,0.0,,A-1-Q,N,,,,ENTITY-06,Commercial Banking,2026-02-26,Sovereign,Y,11910.157,Extendable,Y,,35796.359,,N,,,,,,,,,,,,,,,
Outflows,Secured,BoFA,2026-02-04,O.S.7,USD,N,SP-8,,,Day 10,0.0,,S-1-Q,N,,,,,Treasury,2026-02-14,Retail,Y,49538.27,NULL,N,,32107.228,,Y,,,,,,,,,,,,,,,
Outflows,Secured,BoFA,2026-02-04,O.S.8,USD,Y,SP-3,,,Day 43,0.0,,A-1-Q,N,,,,ENTITY-15,Prime Brokerage,2026-03-19,Financial Market Utility,Y,452.615,NULL,Y,,4017.124,,Y,,,,,,,,,,,,,,,
Outflows,Secured,BoFA,2026-02-04,O.S.9,SGD,N,SP-6,,,>5 Yr,24005.696,Day 22,G-1-Q,Y,,,,,Treasury,2034-06-18,Non-Financial Corporate,Y,13016.764,NULL,N,,45537.679,,Y,,,,,,,,,,,,,,,
Outflows,Secured,BoFA,2026-02-04,O.S.10,USD,Y,SP-2,,,Day 27,41786.024,Day 14,A-1-Q,Y,,,,ENTITY-05,Prime Brokerage,2026-03-03,Bank,Y,13970.501,NULL,Y,,38028.076,,N,,,,,,,,,,,,,,,
Outflows,Secured,BoFA,2026-02-04,O.S.11,USD,Y,SP-6,,,75 - 82 Days,26264.881,Open,CB-1-Q,N,,,,ENTITY-03,Treasury,2026-04-25,Other Supranational,Y,22413.429,Callable,Y,,38606.543,,N,,,,,,,,,,,,,,,
Outflows,Deposits,BoFA,2026-02-04,O.D.1,USD,Y,,,,Day 39,,,Z-1,,,,,ENTITY-13,Treasury,2026-03-15,Small Business,Y,54971.978,Callable,Y,,29684.927,,,,N,Other,Y,,,,,,,,,,,
Outflows,Deposits,BoFA,2026-02-04,O.D.2,USD,Y,,,,Day 24,,,LC-2,,,,,ENTITY-11,Treasury,2026-02-28,Small Business,Y,45052.244,NULL,Y,,30631.756,,,,Y,NULL,Y,,,,,,,,,,,
Outflows,Deposits,BoFA,2026-02-04,O.D.3,USD,Y,,,,Day 42,,,CB-1-Q,,,,,,Wealth Management,2026-03-18,Small Business,N,21832.088,NULL,N,,33326.807,,,,Y,Rating,Y,,,,,,,,,,,
Outflows,Deposits,BoFA,2026-02-04,O.D.4,USD,N,,,,271 - 364 Days,,,S-3-Q,,,,,ENTITY-19,Treasury,2027-01-11,Retail,N,50146.786,Extendable,Y,,45072.074,,,,Y,Rating,N,,,,,,,,,,,
Outflows,Deposits,BoFA,2026-02-04,O.D.5,USD,Y,,,,Day 60,,,E-2,,,,,ENTITY-06,Markets,2026-04-05,Retail,Y,56191.039,Puttable,Y,,56706.662,,,,N,NULL,N,,,,,,,,,,,
Outflows,Deposits,BoFA,2026-02-04,O.D.6,CHF,N,,,,91 - 120 Days,,,A-3-Q,,,,,,Retail Banking,2026-05-09,Retail,Y,41947.12,Puttable,N,,50991.998,,,,N,Rating,N,,,,,,,,,,,
Outflows,Deposits,BoFA,2026-02-04,O.D.7,JPY,N,,,,Day 32,,,A-4,,,,,,Prime Brokerage,2026-03-08,Retail,Y,32584.679,Extendable,N,,42218.557,,,,Y,NULL,Y,,,,,,,,,,,
Outflows,Deposits,BoFA,2026-02-04,O.D.8,USD,Y,,,,Day 17,,,G-1-Q,,,,,,Treasury,2026-02-21,Retail,Y,49389.473,Extendable,N,,55508.112,,,,N,NULL,N,,,,,,,,,,,
Outflows,Deposits,BoFA,2026-02-04,O.D.9,CAD,N,,,,Day 40,,,A-3-Q,,,,,ENTITY-03,Treasury,2026-03-16,Retail,Y,49732.61,Extendable,Y,,4385.964,,,,N,Contractual,Y,,,,,,,,,,,
