Table,SubTable,ReportingEntity,ReportDate,Product,Currency,Converted,SubProduct,MarketValue,LendableValue,MaturityBucket,ForwardStartAmount,ForwardStartBucket,CollateralClass,TreasuryControl,AccountingDesignation,EffectiveMaturityBucket,EncumbranceType,InternalCounterparty,BusinessLine,MaturityDate,Counterparty,GSIB,MaturityAmount,MaturityOptionality,Internal,RiskWeight,CollateralValue,Unencumbered,Settlement,LossAbsorbency,Insured,Trigger,Rehypothecated,SubProduct2,CollateralLevel,NettingEligible,CollectionReference,ProductReference,SubProductReference,MaturityAmountCurrency1,MaturityAmountCurrency2,ForeignExchangeOptionDirection,ForwardStartAmountCurrency1,ForwardStartAmountCurrency2
Inflows,Assets,CapOne,2026-03-16,I.A.1,USD,Y,SP-9,11354.177,5708.962,Day 17,0.0,,C-1,Y,Available-for-Sale,Day 90,FHLB,ENTITY-03,Retail Banking,2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-03-16,I.A.2,HKD,N,SP-3,18278.818,27465.498,Day 44,0.0,,G-3-Q,Y,Available-for-Sale,Day 90,NULL,ENTITY-15,Prime Brokerage,2026-04-29,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-03-16,I.A.3,CHF,N,SP-3,29666.938,9956.436,Day 21,0.0,,CB-2,Y,Trading Asset,>5 Yr,Repo,ENTITY-02,Markets,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-03-16,I.A.4,AUD,N,SP-9,12617.694,16262.811,Day 35,2616.686,91 - 120 Days,A-5,Y,Held-to-Maturity,Day 90,Derivatives,ENTITY-16,Retail Banking,2026-04-20,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-03-16,I.A.5,USD,Y,SP-1,19788.886,37336.311,75 - 82 Days,0.0,,A-2,N,Held-to-Maturity,>= 1 Yr <= 2 Yr,Derivatives,ENTITY-18,Wealth Management,2026-06-04,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-03-16,I.A.6,USD,N,SP-4,16611.225,36960.161,Day 6,0.0,,CB-1-Q,N,Not Applicable,180 - 270 Days,Derivatives,ENTITY-18,Wealth Management,2026-03-22,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-03-16,I.A.7,USD,Y,SP-2,31191.259,30960.722,Day 4,0.0,,S-6-Q,Y,Trading Asset,>2 Yr <= 3 Yr,Central Bank,ENTITY-13,Retail Banking,2026-03-20,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-16,I.U.1,USD,Y,,,,Day 1,0.0,,,,,Open,Other,,Commercial Banking,2026-03-17,PSE,N,20835.459,NULL,N,100.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-16,I.U.2,GBP,N,,,,Day 38,0.0,,,,,Day 90,Securities Lending,,Wealth Management,2026-04-23,Other Supervised Non-Bank Financial Entity,Y,12387.427,Callable,N,0.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-16,I.U.3,USD,N,,,,Day 14,40035.678,Day 6,,,,91 - 120 Days,Other,,Commercial Banking,2026-03-30,Other Supranational,N,19695.737,NULL,N,522.74,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-16,I.U.3,AUD,N,,,,Day 19,0.0,,,,,151 - 179 Days,NULL,ENTITY-04,Commercial Banking,2026-04-04,Broker-Dealer,Y,20847.891,Extendable,Y,100.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-16,I.U.4,USD,Y,,,,Day 45,47368.955,Day 39,,,,121 - 150 Days,Other,ENTITY-12,Commercial Banking,2026-04-30,Broker-Dealer,N,44933.837,Extendable,Y,20.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-16,I.U.4,USD,Y,,,,Day 23,0.0,,,,,>3 Yr <= 4 Yr,Other,,Prime Brokerage,2026-04-08,GSE,N,2425.247,Puttable,N,100.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-16,I.U.4,JPY,N,,,,>4 Yr <= 5 Yr,0.0,,,,,271 - 364 Days,Repo,ENTITY-20,Markets,2031-01-16,Non-Financial Corporate,N,42480.331,Extendable,Y,50.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-16,I.U.4,USD,Y,,,,Day 57,0.0,,,,,>5 Yr,FHLB,,Treasury,2026-05-12,Retail,Y,27046.463,NULL,N,20.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-16,I.U.5,EUR,N,,,,121 - 150 Days,0.0,,,,,>5 Yr,Derivatives,,Prime Brokerage,2026-08-12,Sovereign,N,32067.557,Callable,N,150.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-16,I.U.5,USD,Y,,,,Day 26,0.0,,,,,Day 90,Other,ENTITY-19,Wealth Management,2026-04-11,Other,Y,22598.262,Callable,Y,0.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-16,I.U.6,USD,Y,,,,>= 1 Yr <= 2 Yr,19575.034,Day 35,,,,180 - 270 Days,Derivatives,,Commercial Banking,2027-11-06,Non-Financial Corporate,Y,34695.441,Extendable,N,20.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-16,I.U.6,GBP,N,,,,Day 41,0.0,,,,,>4 Yr <= 5 Yr,Repo,ENTITY-16,Markets,2026-04-26,Non-Regulated Fund,Y,8472.54,Callable,Y,150.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-16,I.U.6,USD,Y,,,,Day 9,0.0,,,,,>2 Yr <= 3 Yr,Repo,,Prime Brokerage,2026-03-25,Financial Market Utility,Y,9626.593,Extendable,N,150.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-16,I.U.7,USD,Y,,,,Day 19,0.0,,,,,>5 Yr,Central Bank,,Retail Banking,2026-04-04,Other Supranational,Y,31421.379,Extendable,N,0.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-16,I.U.7,GBP,N,,,,Day 34,0.0,,,,,180 - 270 Days,Central Bank,,Retail Banking,2026-04-19,Other,N,38724.405,NULL,N,0.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-16,I.U.7,SGD,N,,,,Day 12,39091.621,Day 51,,,,>3 Yr <= 4 Yr,Central Bank,ENTITY-10,Prime Brokerage,2026-03-28,Central Bank,N,35662.075,NULL,Y,100.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-16,I.U.7,USD,Y,,,,Day 3,30327.984,Day 47,,,,>4 Yr <= 5 Yr,Other,ENTITY-02,Wealth Management,2026-03-19,MDB,N,49059.421,NULL,Y,100.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-16,I.U.8,USD,Y,,,,Day 28,0.0,,,,,>2 Yr <= 3 Yr,Central Bank,ENTITY-16,Treasury,2026-04-13,Retail,N,35569.673,NULL,Y,100.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-16,I.U.8,USD,Y,,,,>5 Yr,0.0,,,,,121 - 150 Days,Securities Lending,,Retail Banking,2034-01-06,Other,Y,48577.681,NULL,N,50.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-03-16,I.U.8,CNY,N,,,,Day 31,0.0,,,,,121 - 150 Days,Repo,,Retail Banking,2026-04-16,Investment Company or Advisor,N,2555.629,Callable,N,699.85,,,,,,,,,,,,,,,,,,
Inflows,Secured,CapOne,2026-03-16,I.S.1,USD,Y,SP-3,,,Day 44,6817.01,Day 41,G-2-Q,N,,>3 Yr <= 4 Yr,NULL,,Prime Brokerage,2026-04-29,Central Bank,Y,4954.64,Callable,N,100.0,2089.63,Y,N,,,,,,,,,,,,,,,
Inflows,Secured,CapOne,2026-03-16,I.S.2,USD,Y,SP-7,,,91 - 120 Days,0.0,,G-2-Q,Y,,180 - 270 Days,Other,ENTITY-09,Commercial Banking,2026-07-06,MDB,N,14756.42,Puttable,Y,50.0,13933.341,Y,N,,,,,,,,,,,,,,,
Inflows,Secured,CapOne,2026-03-16,I.S.3,AUD,N,SP-4,,,>4 Yr <= 5 Yr,0.0,,G-1-Q,Y,,>= 1 Yr <= 2 Yr,FHLB,ENTITY-02,Treasury,2030-09-11,Broker-Dealer,Y,3006.943,Callable,Y,50.0,4424.605,N,N,,,,,,,,,,,,,,,
Inflows,Secured,CapOne,2026-03-16,I.S.4,USD,Y,SP-9,,,Perpetual,0.0,,G-1-Q,N,,180 - 270 Days,NULL,,Prime Brokerage,,Bank,Y,13929.907,Callable,N,50.0,5256.123,Y,N,,,,,,,,,,,,,,,
Inflows,Secured,CapOne,2026-03-16,I.S.5,EUR,N,SP-4,,,Day 56,147.16,Day 57,G-1-Q,Y,,Day 60,Repo,ENTITY-03,Prime Brokerage,2026-05-11,Central Bank,Y,10498.598,Extendable,Y,50.0,3533.363,N,Y,,,,,,,,,,,,,,,
Inflows,Secured,CapOne,2026-03-16,I.S.6,USD,Y,SP-8,,,Day 54,0.0,,G-1-Q,Y,,Perpetual,FHLB,ENTITY-12,Prime Brokerage,2026-05-09,Pension Fund,N,2593.243,NULL,Y,150.0,3365.612,N,N,,,,,,,,,,,,,,,
Inflows,Secured,CapOne,2026-03-16,I.S.7,USD,Y,SP-9,,,180 - 270 Days,0.0,,G-1-Q,Y,,>= 1 Yr <= 2 Yr,Derivatives,ENTITY-18,Retail Banking,2026-10-12,Small Business,N,4234.591,Extendable,Y,20.0,12400.079,N,Y,,,,,,,,,,,,,,,
