Table,SubTable,ReportingEntity,ReportDate,Product,Currency,Converted,SubProduct,MarketValue,LendableValue,MaturityBucket,ForwardStartAmount,ForwardStartBucket,CollateralClass,TreasuryControl,AccountingDesignation,EffectiveMaturityBucket,EncumbranceType,InternalCounterparty,BusinessLine,MaturityDate,Counterparty,GSIB,MaturityAmount,MaturityOptionality,Internal,RiskWeight,CollateralValue,Unencumbered,Settlement,LossAbsorbency,Insured,Trigger,Rehypothecated,SubProduct2,CollateralLevel,NettingEligible,CollectionReference,ProductReference,SubProductReference,MaturityAmountCurrency1,MaturityAmountCurrency2,ForeignExchangeOptionDirection,ForwardStartAmountCurrency1,ForwardStartAmountCurrency2
Inflows,Assets,BoFA,2026-04-30,I.A.1,USD,Y,SP-2,18038.21,45409.093,Day 59,0.0,,LC-2,N,Held-to-Maturity,Day 90,NULL,ENTITY-14,Markets,2026-06-28,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-04-30,I.A.2,JPY,N,SP-2,38443.557,8161.553,Day 45,0.0,,E-2,Y,Held-to-Maturity,Day 1,NULL,ENTITY-13,Wealth Management,2026-06-14,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-04-30,I.A.3,CNY,N,SP-8,22051.39,49566.98,Day 20,0.0,,G-2-Q,N,Not Applicable,>4 Yr <= 5 Yr,Securities Lending,ENTITY-15,Markets,2026-05-20,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-04-30,I.A.4,USD,Y,SP-4,17908.053,13313.835,83 - 90 Days,0.0,,S-8,Y,Trading Asset,Day 90,Derivatives,ENTITY-13,Commercial Banking,2026-07-22,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-04-30,I.A.5,USD,N,SP-6,43836.788,25057.062,Day 52,0.0,,P-2,N,Held-to-Maturity,Day 90,Other,ENTITY-06,Markets,2026-06-21,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-04-30,I.A.6,USD,Y,SP-5,10927.591,12388.551,>5 Yr,38669.329,Day 56,CB-2-Q,Y,Not Applicable,151 - 179 Days,NULL,ENTITY-14,Treasury,2034-09-24,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-04-30,I.A.7,USD,N,SP-2,30688.043,42122.202,180 - 270 Days,0.0,,G-3,N,Available-for-Sale,>4 Yr <= 5 Yr,Derivatives,ENTITY-19,Markets,2026-11-21,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-04-30,I.U.1,CAD,N,,,,Day 57,37456.586,Day 43,,,,Day 90,NULL,,Prime Brokerage,2026-06-26,Debt Issuing SPE,Y,10558.329,Puttable,N,0.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-04-30,I.U.2,HKD,N,,,,Day 28,0.0,,,,,180 - 270 Days,FHLB,,Markets,2026-05-28,Other Supervised Non-Bank Financial Entity,Y,10546.016,Extendable,N,393.49,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-04-30,I.U.3,USD,Y,,,,151 - 179 Days,0.0,,,,,Day 60,Other,ENTITY-11,Commercial Banking,2026-09-30,Central Bank,N,4309.397,Callable,Y,294.75,,,,,,,,,,,,,,,,,,
