Table,SubTable,ReportingEntity,ReportDate,Product,Currency,Converted,SubProduct,MarketValue,LendableValue,MaturityBucket,ForwardStartAmount,ForwardStartBucket,CollateralClass,TreasuryControl,AccountingDesignation,EffectiveMaturityBucket,EncumbranceType,InternalCounterparty,BusinessLine,MaturityDate,Counterparty,GSIB,MaturityAmount,MaturityOptionality,Internal,RiskWeight,CollateralValue,Unencumbered,Settlement,LossAbsorbency,Insured,Trigger,Rehypothecated,SubProduct2,CollateralLevel,NettingEligible,CollectionReference,ProductReference,SubProductReference,MaturityAmountCurrency1,MaturityAmountCurrency2,ForeignExchangeOptionDirection,ForwardStartAmountCurrency1,ForwardStartAmountCurrency2
Inflows,Assets,BoFA,2026-03-08,I.A.1,USD,Y,SP-4,19786.847,46463.414,Open,0.0,,G-1,Y,Trading Asset,Perpetual,Central Bank,ENTITY-04,Wealth Management,,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-03-08,I.A.2,USD,Y,SP-2,48414.448,7236.813,Day 10,0.0,,A-5-Q,Y,Not Applicable,Day 30,NULL,ENTITY-07,Retail Banking,2026-03-18,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-03-08,I.A.3,USD,Y,SP-2,29224.437,27742.189,Day 26,0.0,,A-2,Y,Available-for-Sale,>4 Yr <= 5 Yr,FHLB,ENTITY-17,Markets,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-03-08,I.A.4,CHF,N,SP-3,49087.694,8449.564,Day 26,0.0,,CB-2,Y,Trading Asset,>2 Yr <= 3 Yr,Derivatives,ENTITY-17,Prime Brokerage,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-03-08,I.A.5,JPY,N,SP-2,31492.234,30992.862,>3 Yr <= 4 Yr,24163.727,Day 57,S-6-Q,Y,Trading Asset,>= 1 Yr <= 2 Yr,Repo,ENTITY-01,Prime Brokerage,2029-04-11,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-03-08,I.A.6,GBP,N,SP-6,43647.82,14473.15,Day 33,15530.286,Day 38,S-6,N,Available-for-Sale,91 - 120 Days,Securities Lending,ENTITY-10,Commercial Banking,2026-04-10,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-03-08,I.A.7,HKD,N,SP-5,4414.64,43382.1,Day 29,0.0,,S-1,N,Not Applicable,Open,Securities Lending,ENTITY-09,Prime Brokerage,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-03-08,I.U.1,USD,Y,,,,Day 2,0.0,,,,,>= 1 Yr <= 2 Yr,FHLB,ENTITY-20,Markets,2026-03-10,Financial Market Utility,N,11447.964,Puttable,Y,50.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-03-08,I.U.2,USD,Y,,,,Day 23,0.0,,,,,>2 Yr <= 3 Yr,FHLB,,Treasury,2026-03-31,Central Bank,N,21131.406,Callable,N,100.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-03-08,I.U.3,EUR,N,,,,Day 60,0.0,,,,,91 - 120 Days,FHLB,,Prime Brokerage,2026-05-07,Broker-Dealer,N,13809.256,Extendable,N,0.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-03-08,I.U.4,CNY,N,,,,Day 57,0.0,,,,,180 - 270 Days,Repo,,Retail Banking,2026-05-04,Financial Market Utility,Y,26857.639,Puttable,N,20.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-03-08,I.U.5,CNY,N,,,,Day 15,0.0,,,,,Day 90,Central Bank,ENTITY-10,Commercial Banking,2026-03-23,Pension Fund,N,23543.987,Callable,Y,150.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-03-08,I.U.6,AUD,N,,,,Day 4,0.0,,,,,121 - 150 Days,FHLB,,Commercial Banking,2026-03-12,Pension Fund,Y,32198.57,Puttable,N,0.0,,,,,,,,,,,,,,,,,,
