Table,SubTable,ReportingEntity,ReportDate,Product,Currency,Converted,SubProduct,MarketValue,LendableValue,MaturityBucket,ForwardStartAmount,ForwardStartBucket,CollateralClass,TreasuryControl,AccountingDesignation,EffectiveMaturityBucket,EncumbranceType,InternalCounterparty,BusinessLine,MaturityDate,Counterparty,GSIB,MaturityAmount,MaturityOptionality,Internal,RiskWeight,CollateralValue,Unencumbered,Settlement,LossAbsorbency,Insured,Trigger,Rehypothecated,SubProduct2,CollateralLevel,NettingEligible,CollectionReference,ProductReference,SubProductReference,MaturityAmountCurrency1,MaturityAmountCurrency2,ForeignExchangeOptionDirection,ForwardStartAmountCurrency1,ForwardStartAmountCurrency2
Inflows,Assets,Chase,2026-03-05,I.A.1,USD,Y,SP-9,14223.367,47793.587,Day 58,39481.476,Day 16,E-2,Y,Trading Asset,>5 Yr,FHLB,ENTITY-05,Wealth Management,2026-05-02,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,Chase,2026-03-05,I.A.2,USD,N,SP-9,5649.887,2151.752,Day 34,0.0,,CB-2-Q,Y,Trading Asset,>4 Yr <= 5 Yr,FHLB,ENTITY-19,Prime Brokerage,2026-04-08,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,Chase,2026-03-05,I.A.3,SGD,N,SP-8,494.292,43528.302,Day 29,0.0,,P-1,N,Not Applicable,>3 Yr <= 4 Yr,Securities Lending,ENTITY-12,Wealth Management,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,Chase,2026-03-05,I.A.4,USD,Y,SP-4,44354.392,46412.201,Day 40,0.0,,CB-2,N,Trading Asset,121 - 150 Days,NULL,ENTITY-16,Retail Banking,2026-04-14,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,Chase,2026-03-05,I.A.5,HKD,N,SP-6,6566.168,22221.838,>2 Yr <= 3 Yr,0.0,,E-2,Y,Held-to-Maturity,Day 90,Central Bank,ENTITY-05,Retail Banking,2028-09-06,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,Chase,2026-03-05,I.A.6,USD,Y,SP-4,34146.337,28082.948,Day 32,0.0,,A-5,N,Not Applicable,>4 Yr <= 5 Yr,FHLB,ENTITY-09,Commercial Banking,2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,Chase,2026-03-05,I.A.7,USD,Y,SP-6,26752.326,8015.603,Day 36,0.0,,S-5,Y,Trading Asset,Day 1,NULL,ENTITY-07,Prime Brokerage,2026-04-10,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,Chase,2026-03-05,I.U.1,USD,Y,,,,Day 4,0.0,,,,,Open,Other,,Prime Brokerage,2026-03-09,Debt Issuing SPE,N,48922.913,Extendable,N,0.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,Chase,2026-03-05,I.U.2,CNY,N,,,,Day 18,0.0,,,,,>3 Yr <= 4 Yr,Central Bank,ENTITY-15,Wealth Management,2026-03-23,Retail,N,48437.885,Callable,Y,150.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,Chase,2026-03-05,I.U.3,USD,Y,,,,Day 37,49814.393,>= 1 Yr <= 2 Yr,,,,Open,Other,ENTITY-03,Retail Banking,2026-04-11,Sovereign,N,39011.489,Puttable,Y,150.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,Chase,2026-03-05,I.U.4,JPY,N,,,,Day 30,0.0,,,,,>3 Yr <= 4 Yr,Securities Lending,ENTITY-18,Commercial Banking,2026-04-04,Other,Y,14861.385,Puttable,Y,50.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,Chase,2026-03-05,I.U.5,AUD,N,,,,83 - 90 Days,8379.237,Day 8,,,,Perpetual,Derivatives,ENTITY-16,Prime Brokerage,2026-05-28,Bank,N,18853.07,Puttable,Y,20.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,Chase,2026-03-05,I.U.6,USD,Y,,,,Day 32,0.0,,,,,>4 Yr <= 5 Yr,FHLB,,Markets,2026-04-06,Bank,N,10421.508,Callable,N,150.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,Chase,2026-03-05,I.U.7,EUR,N,,,,Day 28,0.0,,,,,Day 60,Repo,,Commercial Banking,2026-04-02,Other Supranational,Y,7681.833,Extendable,N,100.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,Chase,2026-03-05,I.U.8,USD,Y,,,,Day 11,0.0,,,,,>2 Yr <= 3 Yr,FHLB,,Prime Brokerage,2026-03-16,Non-Regulated Fund,Y,11839.105,Puttable,N,100.0,,,,,,,,,,,,,,,,,,
Inflows,Secured,Chase,2026-03-05,I.S.1,CHF,N,SP-7,,,Day 60,0.0,,S-1-Q,Y,,>5 Yr,FHLB,,Treasury,2026-05-04,Bank,N,55855.694,NULL,N,50.0,1806.164,Y,Y,,,,,,,,,,,,,,,
Inflows,Secured,Chase,2026-03-05,I.S.2,CAD,N,SP-4,,,Day 20,0.0,,S-1-Q,Y,,Day 60,NULL,ENTITY-10,Wealth Management,2026-03-25,Broker-Dealer,Y,2223.764,Puttable,Y,150.0,38021.6,N,Y,,,,,,,,,,,,,,,
Inflows,Secured,Chase,2026-03-05,I.S.3,CNY,N,SP-5,,,>= 1 Yr <= 2 Yr,0.0,,G-1-Q,Y,,Perpetual,Central Bank,ENTITY-20,Commercial Banking,2027-08-22,Bank,Y,40429.266,Puttable,Y,197.05,16120.426,Y,N,,,,,,,,,,,,,,,
Inflows,Secured,Chase,2026-03-05,I.S.4,GBP,N,SP-3,,,121 - 150 Days,0.0,,G-1-Q,N,,Open,Repo,,Treasury,2026-07-14,Other,N,51731.375,Callable,N,50.0,29875.234,Y,Y,,,,,,,,,,,,,,,
Inflows,Secured,Chase,2026-03-05,I.S.5,USD,Y,SP-3,,,121 - 150 Days,0.0,,CB-1-Q,N,,Open,Derivatives,,Retail Banking,2026-07-25,Other,Y,33175.96,Puttable,N,91.0,23681.914,Y,Y,,,,,,,,,,,,,,,
Inflows,Secured,Chase,2026-03-05,I.S.6,USD,Y,SP-2,,,Day 34,0.0,,S-1-Q,Y,,Perpetual,Repo,ENTITY-06,Commercial Banking,2026-04-08,Broker-Dealer,Y,6004.608,Puttable,Y,150.0,53674.361,N,N,,,,,,,,,,,,,,,
Inflows,Secured,Chase,2026-03-05,I.S.7,USD,N,SP-4,,,180 - 270 Days,16826.832,Day 33,G-1-Q,Y,,>2 Yr <= 3 Yr,Securities Lending,,Treasury,2026-09-09,Broker-Dealer,Y,16409.639,Extendable,N,20.0,55947.229,Y,Y,,,,,,,,,,,,,,,
