Table,SubTable,ReportingEntity,ReportDate,Product,Currency,Converted,SubProduct,MarketValue,LendableValue,MaturityBucket,ForwardStartAmount,ForwardStartBucket,CollateralClass,TreasuryControl,AccountingDesignation,EffectiveMaturityBucket,EncumbranceType,InternalCounterparty,BusinessLine,MaturityDate,Counterparty,GSIB,MaturityAmount,MaturityOptionality,Internal,RiskWeight,CollateralValue,Unencumbered,Settlement,LossAbsorbency,Insured,Trigger,Rehypothecated,SubProduct2,CollateralLevel,NettingEligible,CollectionReference,ProductReference,SubProductReference,MaturityAmountCurrency1,MaturityAmountCurrency2,ForeignExchangeOptionDirection,ForwardStartAmountCurrency1,ForwardStartAmountCurrency2
Inflows,Assets,CapOne,2026-04-19,I.A.1,USD,Y,SP-5,37721.591,36726.922,151 - 179 Days,27814.122,Day 47,S-6,N,Available-for-Sale,Open,Repo,ENTITY-11,Commercial Banking,2026-10-15,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-04-19,I.A.2,AUD,N,SP-6,27819.072,34184.352,Day 25,0.0,,E-1-Q,N,Trading Asset,Day 1,Securities Lending,ENTITY-10,Wealth Management,2026-05-14,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-04-19,I.A.3,USD,Y,SP-9,8957.954,26292.728,Day 36,0.0,,LC-2,Y,Available-for-Sale,Open,Other,ENTITY-03,Retail Banking,2026-05-25,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-04-19,I.A.4,USD,Y,SP-9,22688.051,25286.87,Day 58,0.0,,CB-2,N,Available-for-Sale,Day 60,FHLB,ENTITY-16,Markets,2026-06-16,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-04-19,I.A.5,JPY,N,SP-8,20982.627,13635.313,83 - 90 Days,16239.502,Day 11,S-6,N,Trading Asset,271 - 364 Days,Other,ENTITY-09,Wealth Management,2026-07-12,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-04-19,I.A.6,USD,Y,SP-8,35131.279,26539.559,Day 32,11933.162,Day 31,G-2,Y,Held-to-Maturity,180 - 270 Days,Repo,ENTITY-09,Treasury,2026-05-21,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-04-19,I.A.7,JPY,N,SP-8,17778.132,17875.159,Day 19,0.0,,S-7-Q,Y,Held-to-Maturity,121 - 150 Days,Central Bank,ENTITY-06,Retail Banking,2026-05-08,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-04-19,I.U.1,USD,N,,,,Day 47,0.0,,,,,151 - 179 Days,NULL,ENTITY-20,Treasury,2026-06-05,Other,Y,15431.961,Puttable,Y,50.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-04-19,I.U.2,USD,Y,,,,Day 22,0.0,,,,,271 - 364 Days,NULL,ENTITY-06,Wealth Management,2026-05-11,Debt Issuing SPE,N,23327.19,Puttable,Y,0.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-04-19,I.U.2,USD,Y,,,,Day 44,32807.704,Day 25,,,,121 - 150 Days,FHLB,,Prime Brokerage,2026-06-02,Broker-Dealer,Y,19284.927,Callable,N,50.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-04-19,I.U.3,JPY,N,,,,Day 9,0.0,,,,,>4 Yr <= 5 Yr,Securities Lending,,Markets,2026-04-28,Bank,N,39202.652,Callable,N,100.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-04-19,I.U.3,USD,Y,,,,Day 45,0.0,,,,,>4 Yr <= 5 Yr,Other,,Wealth Management,2026-06-03,Other Supervised Non-Bank Financial Entity,N,24304.555,Extendable,N,100.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-04-19,I.U.4,USD,Y,,,,61 - 67 Days,30164.904,Day 39,,,,91 - 120 Days,Central Bank,,Wealth Management,2026-06-23,Retail,Y,24886.294,Extendable,N,150.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-04-19,I.U.4,HKD,N,,,,>3 Yr <= 4 Yr,37589.193,Day 14,,,,Day 30,Securities Lending,,Prime Brokerage,2029-10-08,Pension Fund,Y,38818.296,Callable,N,20.0,,,,,,,,,,,,,,,,,,
