Table,SubTable,ReportingEntity,ReportDate,Product,Currency,Converted,SubProduct,MarketValue,LendableValue,MaturityBucket,ForwardStartAmount,ForwardStartBucket,CollateralClass,TreasuryControl,AccountingDesignation,EffectiveMaturityBucket,EncumbranceType,InternalCounterparty,BusinessLine,MaturityDate,Counterparty,GSIB,MaturityAmount,MaturityOptionality,Internal,RiskWeight,CollateralValue,Unencumbered,Settlement,LossAbsorbency,Insured,Trigger,Rehypothecated,SubProduct2,CollateralLevel,NettingEligible,CollectionReference,ProductReference,SubProductReference,MaturityAmountCurrency1,MaturityAmountCurrency2,ForeignExchangeOptionDirection,ForwardStartAmountCurrency1,ForwardStartAmountCurrency2
Inflows,Assets,BoFA,2026-04-15,I.A.1,GBP,N,SP-6,7588.137,42460.763,Day 37,0.0,,CB-2,N,Held-to-Maturity,151 - 179 Days,FHLB,ENTITY-17,Retail Banking,2026-05-22,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-04-15,I.A.2,CHF,N,SP-8,24832.587,13412.338,Day 11,0.0,,A-5,N,Not Applicable,>4 Yr <= 5 Yr,Other,ENTITY-12,Retail Banking,2026-04-26,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-04-15,I.A.3,SGD,N,SP-5,35421.729,28177.674,Day 3,0.0,,S-5,N,Trading Asset,271 - 364 Days,Repo,ENTITY-09,Wealth Management,2026-04-18,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-04-15,I.A.4,USD,Y,SP-9,26802.787,21846.469,Day 43,0.0,,CB-4,Y,Trading Asset,>2 Yr <= 3 Yr,Central Bank,ENTITY-13,Wealth Management,2026-05-28,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-04-15,I.A.5,SGD,N,SP-4,19181.162,763.25,Day 14,0.0,,A-5-Q,Y,Not Applicable,Open,Derivatives,ENTITY-13,Treasury,2026-04-29,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-04-15,I.A.6,HKD,N,SP-9,2079.407,46802.716,Day 17,0.0,,A-1-Q,Y,Held-to-Maturity,Day 60,NULL,ENTITY-06,Treasury,2026-05-02,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-04-15,I.A.7,JPY,N,SP-3,47212.905,9967.054,Day 56,0.0,,CB-2,Y,Not Applicable,>2 Yr <= 3 Yr,Derivatives,ENTITY-16,Treasury,2026-06-10,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-04-15,I.U.1,CAD,N,,,,68 - 74 Days,0.0,,,,,Day 1,Securities Lending,ENTITY-20,Commercial Banking,2026-06-27,Pension Fund,Y,23558.13,Extendable,Y,100.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-04-15,I.U.2,AUD,N,,,,121 - 150 Days,0.0,,,,,Day 60,NULL,ENTITY-04,Retail Banking,2026-08-27,MDB,Y,30202.13,Extendable,Y,150.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-04-15,I.U.3,CHF,N,,,,>3 Yr <= 4 Yr,0.0,,,,,Day 1,Securities Lending,,Markets,2029-12-10,Non-Regulated Fund,Y,27456.827,Puttable,N,50.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-04-15,I.U.4,USD,Y,,,,83 - 90 Days,0.0,,,,,180 - 270 Days,Derivatives,,Markets,2026-07-10,Small Business,N,8385.396,Puttable,N,100.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-04-15,I.U.5,USD,Y,,,,Day 40,0.0,,,,,Perpetual,NULL,ENTITY-07,Retail Banking,2026-05-25,PSE,Y,22975.083,Extendable,Y,437.69,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-04-15,I.U.6,USD,Y,,,,Day 45,0.0,,,,,Open,FHLB,,Markets,2026-05-30,Non-Financial Corporate,Y,7852.757,Puttable,N,50.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-04-15,I.U.7,USD,Y,,,,Day 59,0.0,,,,,>4 Yr <= 5 Yr,NULL,ENTITY-17,Treasury,2026-06-13,MDB,N,27175.254,Extendable,Y,50.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-04-15,I.U.8,JPY,N,,,,Day 36,0.0,,,,,121 - 150 Days,NULL,ENTITY-14,Wealth Management,2026-05-21,Other,Y,21350.124,Puttable,Y,150.0,,,,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-04-15,I.S.1,GBP,N,SP-7,,,Day 21,0.0,,G-1-Q,Y,,Perpetual,NULL,ENTITY-04,Markets,2026-05-06,Bank,N,12117.792,NULL,Y,100.0,27546.571,Y,N,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-04-15,I.S.2,USD,Y,SP-9,,,Day 17,0.0,,S-1-Q,N,,151 - 179 Days,NULL,,Retail Banking,2026-05-02,Broker-Dealer,Y,27633.587,NULL,N,150.0,49548.607,N,Y,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-04-15,I.S.3,HKD,N,SP-2,,,Day 21,0.0,,A-1-Q,Y,,Perpetual,Central Bank,ENTITY-13,Prime Brokerage,2026-05-06,Broker-Dealer,Y,29731.674,Puttable,Y,100.0,37532.463,N,N,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-04-15,I.S.4,GBP,N,SP-8,,,Day 38,0.0,,S-1-Q,Y,,>= 1 Yr <= 2 Yr,Repo,ENTITY-04,Prime Brokerage,2026-05-23,Broker-Dealer,N,35958.802,Callable,Y,100.0,35359.808,N,Y,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-04-15,I.S.5,AUD,N,SP-1,,,Day 7,27229.807,Day 38,CB-1-Q,N,,Open,FHLB,,Prime Brokerage,2026-04-22,Broker-Dealer,N,32450.47,Extendable,N,20.0,49624.472,Y,N,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-04-15,I.S.6,USD,Y,SP-9,,,Day 31,0.0,,G-1-Q,N,,>2 Yr <= 3 Yr,Repo,,Prime Brokerage,2026-05-16,Broker-Dealer,Y,28904.19,Puttable,N,797.46,16950.089,N,Y,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-04-15,I.S.7,GBP,N,SP-2,,,151 - 179 Days,0.0,,S-1-Q,N,,91 - 120 Days,Central Bank,,Retail Banking,2026-10-03,Bank,N,18876.803,Extendable,N,20.0,18891.68,N,N,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-04-15,I.S.8,USD,Y,SP-7,,,>4 Yr <= 5 Yr,0.0,,CB-1-Q,Y,,Day 60,Other,ENTITY-05,Prime Brokerage,2030-06-02,Bank,N,26330.471,Callable,Y,0.0,47571.124,Y,Y,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-04-15,I.S.9,CAD,N,SP-2,,,Day 21,0.0,,A-1-Q,Y,,151 - 179 Days,NULL,ENTITY-07,Retail Banking,2026-05-06,Bank,N,42165.622,Puttable,Y,198.14,11612.12,N,N,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-04-15,I.S.10,CNY,N,SP-6,,,Day 54,9734.948,Day 21,A-1-Q,N,,Day 90,NULL,,Prime Brokerage,2026-06-08,Bank,Y,22151.442,Extendable,N,262.91,20891.314,N,N,,,,,,,,,,,,,,,
Inflows,Other,BoFA,2026-04-15,I.O.1,GBP,N,,,,Day 27,9823.291,Day 50,A-4,Y,,,,,Treasury,2026-05-12,Other,N,9876.506,,N,,5058.935,,,,,,,,,,,,,,,,,
Inflows,Other,BoFA,2026-04-15,I.O.2,USD,Y,,,,Day 51,0.0,,CB-2,N,,,,ENTITY-03,Prime Brokerage,2026-06-05,Debt Issuing SPE,N,23617.053,,Y,,20634.285,,,,,,,,,,,,,,,,,
Inflows,Other,BoFA,2026-04-15,I.O.3,USD,Y,,,,Day 7,0.0,,A-3,N,,,,ENTITY-17,Commercial Banking,2026-04-22,Financial Market Utility,Y,23569.626,,Y,,10301.216,,,,,,,,,,,,,,,,,
Inflows,Other,BoFA,2026-04-15,I.O.4,USD,N,,,,Day 48,0.0,,IG-2-Q,Y,,,,,Treasury,2026-06-02,Retail,N,11342.87,,N,,1898.814,,,,,,,,,,,,,,,,,
Inflows,Other,BoFA,2026-04-15,I.O.5,USD,Y,,,,Open,0.0,,A-1-Q,N,,,,ENTITY-17,Wealth Management,,Other Supranational,N,21657.626,,Y,,15928.557,,,,,,,,,,,,,,,,,
Inflows,Other,BoFA,2026-04-15,I.O.6,GBP,N,,,,Day 3,10410.329,Day 22,G-2,N,,,,ENTITY-03,Prime Brokerage,2026-04-18,Debt Issuing SPE,Y,6936.407,,Y,,13608.687,,,,,,,,,,,,,,,,,
Inflows,Other,BoFA,2026-04-15,I.O.7,USD,Y,,,,Day 32,21178.443,Day 31,S-3,Y,,,,ENTITY-20,Markets,2026-05-17,Retail,N,8663.629,,Y,,1906.614,,,,,,,,,,,,,,,,,
Inflows,Other,BoFA,2026-04-15,I.O.8,USD,N,,,,Day 12,0.0,,G-3-Q,Y,,,,ENTITY-09,Prime Brokerage,2026-04-27,Sovereign,N,10843.028,,Y,,23252.293,,,,,,,,,,,,,,,,,
Inflows,Other,BoFA,2026-04-15,I.O.9,USD,Y,,,,>5 Yr,0.0,,LC-2,Y,,,,ENTITY-17,Markets,2036-02-08,Broker-Dealer,Y,7317.67,,Y,,4497.568,,,,,,,,,,,,,,,,,
Outflows,Wholesale,BoFA,2026-04-15,O.W.1,CNY,N,,,,Day 20,0.0,,S-7,,,,,,Wealth Management,2026-05-05,Broker-Dealer,Y,48609.466,Extendable,N,,21505.562,,,TLAC,,,,,,,,,,,,,,
Outflows,Wholesale,BoFA,2026-04-15,O.W.2,USD,Y,,,,Day 31,0.0,,A-2,,,,,,Retail Banking,2026-05-16,Bank,N,11930.489,Callable,N,,2291.375,,,TLAC,,,,,,,,,,,,,,
Outflows,Wholesale,BoFA,2026-04-15,O.W.3,JPY,N,,,,>5 Yr,0.0,,S-4-Q,,,,,ENTITY-07,Treasury,2034-03-20,Broker-Dealer,N,12844.534,Puttable,Y,,42148.837,,,Capital,,,,,,,,,,,,,,
Outflows,Wholesale,BoFA,2026-04-15,O.W.4,CHF,N,,,,Day 5,0.0,,Z-1,,,,,,Markets,2026-04-20,Broker-Dealer,Y,29539.155,Puttable,N,,1017.688,,,TLAC,,,,,,,,,,,,,,
Outflows,Wholesale,BoFA,2026-04-15,O.W.5,JPY,N,,,,Day 6,0.0,,S-6-Q,,,,,ENTITY-03,Treasury,2026-04-21,Broker-Dealer,Y,2967.694,Extendable,Y,,14447.015,,,TLAC,,,,,,,,,,,,,,
Outflows,Wholesale,BoFA,2026-04-15,O.W.6,CHF,N,,,,151 - 179 Days,0.0,,IG-1-Q,,,,,,Markets,2026-09-25,Bank,N,45767.835,Extendable,N,,33710.422,,,TLAC,,,,,,,,,,,,,,
Outflows,Wholesale,BoFA,2026-04-15,O.W.7,JPY,N,,,,Day 60,0.0,,S-1-Q,,,,,ENTITY-07,Markets,2026-06-14,Bank,Y,38374.358,Puttable,Y,,7398.988,,,TLAC,,,,,,,,,,,,,,
Outflows,Wholesale,BoFA,2026-04-15,O.W.8,GBP,N,,,,Day 46,0.0,,A-4,,,,,,Retail Banking,2026-05-31,Bank,Y,29043.205,NULL,N,,910.727,,,TLAC,,,,,,,,,,,,,,
Outflows,Wholesale,BoFA,2026-04-15,O.W.9,USD,Y,,,,Day 51,0.0,,G-1,,,,,ENTITY-08,Retail Banking,2026-06-05,Broker-Dealer,Y,21367.685,Extendable,Y,,3474.876,,,TLAC,,,,,,,,,,,,,,
Outflows,Wholesale,BoFA,2026-04-15,O.W.10,USD,Y,,,,Day 45,0.0,,S-7,,,,,ENTITY-17,Retail Banking,2026-05-30,Investment Company or Advisor,Y,571.203,Callable,Y,,18334.747,,,TLAC,,,,,,,,,,,,,,
Outflows,Wholesale,BoFA,2026-04-15,O.W.11,USD,Y,,,,68 - 74 Days,0.0,,S-3,,,,,ENTITY-15,Treasury,2026-06-24,Bank,N,30970.064,Puttable,Y,,48913.721,,,TLAC,,,,,,,,,,,,,,
Outflows,Wholesale,BoFA,2026-04-15,O.W.12,AUD,N,,,,Day 49,22535.988,Day 60,S-5,,,,,ENTITY-02,Wealth Management,2026-06-03,Broker-Dealer,N,18229.699,Puttable,Y,,23963.74,,,Capital,,,,,,,,,,,,,,
Outflows,Wholesale,BoFA,2026-04-15,O.W.13,USD,Y,,,,Day 14,0.0,,E-2-Q,,,,,ENTITY-16,Treasury,2026-04-29,Other Supervised Non-Bank Financial Entity,Y,14666.897,Extendable,Y,,21465.73,,,Capital,,,,,,,,,,,,,,
Outflows,Wholesale,BoFA,2026-04-15,O.W.14,USD,Y,,,,Day 52,0.0,,E-1-Q,,,,,,Prime Brokerage,2026-06-06,Bank,N,9051.908,Callable,N,,38159.876,,,TLAC,,,,,,,,,,,,,,
Outflows,Wholesale,BoFA,2026-04-15,O.W.15,USD,Y,,,,Day 18,0.0,,CB-1-Q,,,,,,Markets,2026-05-03,Broker-Dealer,Y,27661.356,NULL,N,,42474.809,,,TLAC,,,,,,,,,,,,,,
Outflows,Wholesale,BoFA,2026-04-15,O.W.16,HKD,N,,,,>2 Yr <= 3 Yr,35663.109,Day 41,A-2,,,,,,Prime Brokerage,2028-07-28,Bank,N,33869.362,Puttable,N,,9665.053,,,TLAC,,,,,,,,,,,,,,
Outflows,Wholesale,BoFA,2026-04-15,O.W.17,USD,Y,,,,Day 32,42369.744,Day 56,G-3,,,,,,Treasury,2026-05-17,Broker-Dealer,Y,21760.359,Puttable,N,,35499.319,,,Capital,,,,,,,,,,,,,,
Outflows,Wholesale,BoFA,2026-04-15,O.W.18,USD,Y,,,,Day 54,38436.553,>2 Yr <= 3 Yr,LC-1,,,,,ENTITY-19,Markets,2026-06-08,Investment Company or Advisor,Y,2545.807,Puttable,Y,,2017.511,,,TLAC,,,,,,,,,,,,,,
Outflows,Wholesale,BoFA,2026-04-15,O.W.19,USD,Y,,,,Day 33,0.0,,S-5,,,,,ENTITY-20,Wealth Management,2026-05-18,Broker-Dealer,Y,37132.035,Extendable,Y,,41141.663,,,TLAC,,,,,,,,,,,,,,
Outflows,Secured,BoFA,2026-04-15,O.S.1,CAD,N,SP-8,,,Day 46,0.0,,S-1-Q,Y,,,,ENTITY-11,Retail Banking,2026-05-31,Broker-Dealer,Y,36638.202,Extendable,Y,,24215.748,,Y,,,,,,,,,,,,,,,
Outflows,Secured,BoFA,2026-04-15,O.S.2,HKD,N,SP-4,,,Open,23773.195,Day 12,CB-1-Q,Y,,,,,Treasury,,Pension Fund,Y,35735.767,NULL,N,,12859.25,,Y,,,,,,,,,,,,,,,
Outflows,Secured,BoFA,2026-04-15,O.S.3,CNY,N,SP-6,,,Open,0.0,,S-1-Q,N,,,,ENTITY-15,Prime Brokerage,,Bank,Y,7382.973,Extendable,Y,,28782.66,,Y,,,,,,,,,,,,,,,
Outflows,Secured,BoFA,2026-04-15,O.S.4,USD,Y,SP-1,,,Day 26,0.0,,G-1-Q,Y,,,,,Retail Banking,2026-05-11,Pension Fund,Y,34377.707,NULL,N,,6774.67,,N,,,,,,,,,,,,,,,
Outflows,Secured,BoFA,2026-04-15,O.S.5,CAD,N,SP-7,,,61 - 67 Days,0.0,,S-1-Q,N,,,,ENTITY-02,Wealth Management,2026-06-18,Financial Market Utility,Y,13635.458,Callable,Y,,19197.506,,Y,,,,,,,,,,,,,,,
Outflows,Secured,BoFA,2026-04-15,O.S.6,USD,Y,SP-3,,,Day 8,0.0,,A-1-Q,Y,,,,ENTITY-14,Prime Brokerage,2026-04-23,Financial Market Utility,N,19643.551,Callable,Y,,43256.874,,N,,,,,,,,,,,,,,,
Outflows,Secured,BoFA,2026-04-15,O.S.7,GBP,N,SP-3,,,Day 14,0.0,,A-1-Q,Y,,,,,Prime Brokerage,2026-04-29,Broker-Dealer,Y,31360.495,Extendable,N,,11183.179,,Y,,,,,,,,,,,,,,,
Outflows,Secured,BoFA,2026-04-15,O.S.8,USD,Y,SP-3,,,Day 48,42862.883,Day 44,G-1-Q,N,,,,ENTITY-14,Treasury,2026-06-02,Sovereign,Y,5787.227,Extendable,Y,,17844.905,,N,,,,,,,,,,,,,,,
Outflows,Secured,BoFA,2026-04-15,O.S.9,USD,N,SP-3,,,Day 47,0.0,,G-1-Q,N,,,,ENTITY-05,Retail Banking,2026-06-01,Other,N,31144.724,NULL,Y,,39892.172,,N,,,,,,,,,,,,,,,
Outflows,Secured,BoFA,2026-04-15,O.S.10,USD,Y,SP-7,,,Day 55,0.0,,A-1-Q,N,,,,ENTITY-16,Markets,2026-06-09,Broker-Dealer,Y,12325.459,NULL,Y,,17291.924,,N,,,,,,,,,,,,,,,
Outflows,Secured,BoFA,2026-04-15,O.S.11,USD,Y,SP-3,,,Day 25,0.0,,S-1-Q,Y,,,,ENTITY-20,Prime Brokerage,2026-05-10,GSE,Y,22717.122,Puttable,Y,,16711.536,,N,,,,,,,,,,,,,,,
Outflows,Deposits,BoFA,2026-04-15,O.D.1,AUD,N,,,,Day 55,,,S-5-Q,,,,,ENTITY-17,Prime Brokerage,2026-06-09,Small Business,Y,19190.617,Puttable,Y,,9070.103,,,,Y,Contractual,N,,,,,,,,,,,
Outflows,Deposits,BoFA,2026-04-15,O.D.2,USD,Y,,,,>2 Yr <= 3 Yr,,,A-2-Q,,,,,ENTITY-05,Commercial Banking,2028-11-06,Retail,N,4338.103,Puttable,Y,,46463.633,,,,N,Contractual,N,,,,,,,,,,,
Outflows,Deposits,BoFA,2026-04-15,O.D.3,USD,Y,,,,Day 2,,,CB-2,,,,,ENTITY-09,Markets,2026-04-17,Retail,Y,31271.738,Puttable,Y,,32510.39,,,,Y,Rating,Y,,,,,,,,,,,
Outflows,Deposits,BoFA,2026-04-15,O.D.4,USD,N,,,,Day 6,,,A-3,,,,,ENTITY-06,Markets,2026-04-21,Non-Financial Corporate,Y,41692.69,Puttable,Y,,58855.704,,,,Y,Rating,N,,,,,,,,,,,
Outflows,Deposits,BoFA,2026-04-15,O.D.5,EUR,N,,,,Day 17,,,CB-1-Q,,,,,,Prime Brokerage,2026-05-02,Small Business,N,25081.181,NULL,N,,54755.407,,,,N,Other,N,,,,,,,,,,,
Outflows,Deposits,BoFA,2026-04-15,O.D.6,USD,Y,,,,Day 34,,,S-6,,,,,ENTITY-19,Prime Brokerage,2026-05-19,Retail,Y,3094.472,Puttable,Y,,54087.217,,,,N,NULL,Y,,,,,,,,,,,
Outflows,Deposits,BoFA,2026-04-15,O.D.7,EUR,N,,,,Day 45,,,CB-4,,,,,,Commercial Banking,2026-05-30,Small Business,N,25035.182,Extendable,N,,54090.392,,,,Y,Other,N,,,,,,,,,,,
Outflows,Deposits,BoFA,2026-04-15,O.D.8,SGD,N,,,,83 - 90 Days,,,CB-3-Q,,,,,,Treasury,2026-07-12,Small Business,N,14107.254,Extendable,N,,38954.717,,,,N,Rating,N,,,,,,,,,,,
Outflows,Deposits,BoFA,2026-04-15,O.D.9,USD,Y,,,,Day 18,,,C-1,,,,,ENTITY-14,Treasury,2026-05-03,Small Business,Y,28305.822,Puttable,Y,,58739.149,,,,N,Other,N,,,,,,,,,,,
Outflows,Deposits,BoFA,2026-04-15,O.D.10,SGD,N,,,,Day 41,,,S-2-Q,,,,,ENTITY-10,Markets,2026-05-26,Small Business,N,29400.446,Extendable,Y,,30239.123,,,,Y,Rating,Y,,,,,,,,,,,
Outflows,Deposits,BoFA,2026-04-15,O.D.11,USD,Y,,,,Day 45,,,S-6,,,,,ENTITY-06,Prime Brokerage,2026-05-30,Small Business,N,30897.491,NULL,Y,,10319.077,,,,N,Other,N,,,,,,,,,,,
Outflows,Deposits,BoFA,2026-04-15,O.D.12,CNY,N,,,,180 - 270 Days,,,A-5-Q,,,,,ENTITY-18,Commercial Banking,2026-11-07,Small Business,Y,14399.561,Callable,Y,,48372.029,,,,N,Rating,Y,,,,,,,,,,,
Outflows,Deposits,BoFA,2026-04-15,O.D.13,USD,Y,,,,Day 2,,,S-3,,,,,,Markets,2026-04-17,Retail,Y,53641.021,NULL,N,,29828.011,,,,Y,Other,Y,,,,,,,,,,,
Outflows,Deposits,BoFA,2026-04-15,O.D.14,SGD,N,,,,Day 27,,,S-1-Q,,,,,ENTITY-06,Treasury,2026-05-12,Retail,Y,46616.701,Puttable,Y,,59638.847,,,,N,Contractual,Y,,,,,,,,,,,
Outflows,Deposits,BoFA,2026-04-15,O.D.15,AUD,N,,,,Day 54,,,P-1,,,,,ENTITY-03,Wealth Management,2026-06-08,Non-Financial Corporate,Y,53306.137,Extendable,Y,,15420.454,,,,N,Contractual,Y,,,,,,,,,,,
Outflows,Other,BoFA,2026-04-15,O.O.1,JPY,N,,,,Day 22,0.0,,E-2,,,,,,Markets,2026-05-07,MDB,N,29616.454,,N,,19119.001,,,,,,,,,,,,,,,,,
Outflows,Other,BoFA,2026-04-15,O.O.2,USD,Y,,,,Day 28,0.0,,S-3-Q,,,,,,Prime Brokerage,2026-05-13,Central Bank,N,7411.014,,N,,9228.719,,,,,,,,,,,,,,,,,
Outflows,Other,BoFA,2026-04-15,O.O.3,CAD,N,,,,Day 13,0.0,,G-1,,,,,ENTITY-03,Treasury,2026-04-28,Bank,Y,5769.942,,Y,,30704.243,,,,,,,,,,,,,,,,,
Outflows,Other,BoFA,2026-04-15,O.O.4,JPY,N,,,,Day 50,0.0,,CB-1,,,,,,Treasury,2026-06-04,PSE,Y,20385.254,,N,,18970.702,,,,,,,,,,,,,,,,,
Outflows,Other,BoFA,2026-04-15,O.O.5,HKD,N,,,,Day 49,20167.99,Day 40,IG-2,,,,,,Retail Banking,2026-06-03,Other Supervised Non-Bank Financial Entity,N,1959.219,,N,,20641.008,,,,,,,,,,,,,,,,,
Outflows,Other,BoFA,2026-04-15,O.O.6,AUD,N,,,,Day 56,0.0,,IG-1,,,,,,Wealth Management,2026-06-10,Pension Fund,N,26114.565,,N,,27758.717,,,,,,,,,,,,,,,,,
Outflows,Other,BoFA,2026-04-15,O.O.7,SGD,N,,,,>5 Yr,0.0,,S-2-Q,,,,,,Retail Banking,2032-07-28,Pension Fund,N,34234.97,,N,,24931.977,,,,,,,,,,,,,,,,,
