Table,SubTable,ReportingEntity,ReportDate,Product,Currency,Converted,SubProduct,MarketValue,LendableValue,MaturityBucket,ForwardStartAmount,ForwardStartBucket,CollateralClass,TreasuryControl,AccountingDesignation,EffectiveMaturityBucket,EncumbranceType,InternalCounterparty,BusinessLine,MaturityDate,Counterparty,GSIB,MaturityAmount,MaturityOptionality,Internal,RiskWeight,CollateralValue,Unencumbered,Settlement,LossAbsorbency,Insured,Trigger,Rehypothecated,SubProduct2,CollateralLevel,NettingEligible,CollectionReference,ProductReference,SubProductReference,MaturityAmountCurrency1,MaturityAmountCurrency2,ForeignExchangeOptionDirection,ForwardStartAmountCurrency1,ForwardStartAmountCurrency2
Inflows,Assets,BoFA,2026-04-12,I.A.1,USD,Y,SP-6,28096.43,23945.14,Day 42,0.0,,S-7,Y,Not Applicable,91 - 120 Days,Other,ENTITY-16,Markets,2026-05-24,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-04-12,I.A.2,USD,Y,SP-3,790.569,36486.775,Day 49,47685.804,Day 24,CB-1-Q,Y,Not Applicable,91 - 120 Days,Central Bank,ENTITY-13,Prime Brokerage,2026-05-31,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-04-12,I.A.3,USD,Y,SP-3,31124.438,17235.027,Perpetual,0.0,,S-3,Y,Not Applicable,121 - 150 Days,FHLB,ENTITY-12,Prime Brokerage,,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-04-12,I.A.4,USD,Y,SP-5,35990.583,13471.617,Day 10,3674.522,Day 45,IG-2,Y,Not Applicable,>5 Yr,NULL,ENTITY-07,Wealth Management,2026-04-22,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-04-12,I.A.5,CNY,N,SP-2,5170.504,18238.394,>2 Yr <= 3 Yr,0.0,,G-2-Q,Y,Available-for-Sale,Open,FHLB,ENTITY-02,Commercial Banking,2028-11-01,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-04-12,I.A.6,USD,Y,SP-3,31413.931,49711.314,>2 Yr <= 3 Yr,6965.769,Day 56,G-3-Q,Y,Available-for-Sale,Day 1,Derivatives,ENTITY-17,Markets,2028-07-24,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-04-12,I.A.7,CAD,N,SP-9,17446.785,9194.6,Day 60,0.0,,CB-3,N,Available-for-Sale,271 - 364 Days,Repo,ENTITY-18,Prime Brokerage,2026-06-11,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-04-12,I.U.1,GBP,N,,,,Day 41,0.0,,,,,91 - 120 Days,FHLB,,Treasury,2026-05-23,Financial Market Utility,Y,25169.226,NULL,N,0.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-04-12,I.U.2,SGD,N,,,,Day 16,27603.268,Day 4,,,,91 - 120 Days,Repo,ENTITY-14,Retail Banking,2026-04-28,Other,N,28400.212,Extendable,Y,100.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-04-12,I.U.3,USD,Y,,,,Day 18,0.0,,,,,121 - 150 Days,Derivatives,ENTITY-14,Markets,2026-04-30,Retail,Y,26786.622,Puttable,Y,20.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-04-12,I.U.4,USD,Y,,,,Day 54,27042.452,Day 2,,,,Perpetual,Central Bank,ENTITY-07,Commercial Banking,2026-06-05,Sovereign,N,33609.353,Extendable,Y,317.8,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-04-12,I.U.5,AUD,N,,,,271 - 364 Days,0.0,,,,,271 - 364 Days,Other,ENTITY-04,Prime Brokerage,2027-03-01,Other Supervised Non-Bank Financial Entity,Y,1225.106,Puttable,Y,0.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-04-12,I.U.6,USD,Y,,,,Day 45,0.0,,,,,>= 1 Yr <= 2 Yr,Other,,Treasury,2026-05-27,Central Bank,N,3835.706,NULL,N,20.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-04-12,I.U.7,USD,Y,,,,>= 1 Yr <= 2 Yr,0.0,,,,,>5 Yr,Central Bank,ENTITY-12,Wealth Management,2028-04-11,Central Bank,Y,12975.088,Callable,Y,925.21,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-04-12,I.U.8,USD,Y,,,,Day 11,0.0,,,,,>= 1 Yr <= 2 Yr,Other,,Prime Brokerage,2026-04-23,Broker-Dealer,Y,30863.532,NULL,N,20.0,,,,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-04-12,I.S.1,USD,Y,SP-8,,,Perpetual,0.0,,CB-1-Q,N,,151 - 179 Days,NULL,ENTITY-18,Retail Banking,,Broker-Dealer,Y,13818.019,NULL,Y,50.0,26682.338,Y,Y,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-04-12,I.S.2,CHF,N,SP-3,,,Day 45,0.0,,A-1-Q,Y,,>5 Yr,Securities Lending,ENTITY-10,Prime Brokerage,2026-05-27,Bank,N,2259.779,Extendable,Y,100.0,9418.346,N,Y,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-04-12,I.S.3,USD,Y,SP-9,,,Day 45,0.0,,G-1-Q,Y,,Day 1,Other,ENTITY-07,Markets,2026-05-27,Bank,Y,28499.354,Extendable,Y,150.0,48213.031,Y,N,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-04-12,I.S.4,USD,Y,SP-1,,,75 - 82 Days,0.0,,CB-1-Q,Y,,>3 Yr <= 4 Yr,NULL,,Wealth Management,2026-06-29,Other,Y,34342.956,Puttable,N,50.0,28612.248,N,N,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-04-12,I.S.5,HKD,N,SP-3,,,>2 Yr <= 3 Yr,0.0,,CB-1-Q,N,,Day 60,FHLB,ENTITY-02,Treasury,2029-02-06,Bank,N,25668.201,Extendable,Y,150.0,48457.724,N,Y,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-04-12,I.S.6,CAD,N,SP-5,,,Day 39,0.0,,G-1-Q,N,,Day 60,Other,ENTITY-13,Commercial Banking,2026-05-21,Bank,N,43477.415,Puttable,Y,50.0,45281.333,Y,Y,,,,,,,,,,,,,,,
