Table,SubTable,ReportingEntity,ReportDate,Product,Currency,Converted,SubProduct,MarketValue,LendableValue,MaturityBucket,ForwardStartAmount,ForwardStartBucket,CollateralClass,TreasuryControl,AccountingDesignation,EffectiveMaturityBucket,EncumbranceType,InternalCounterparty,BusinessLine,MaturityDate,Counterparty,GSIB,MaturityAmount,MaturityOptionality,Internal,RiskWeight,CollateralValue,Unencumbered,Settlement,LossAbsorbency,Insured,Trigger,Rehypothecated,SubProduct2,CollateralLevel,NettingEligible,CollectionReference,ProductReference,SubProductReference,MaturityAmountCurrency1,MaturityAmountCurrency2,ForeignExchangeOptionDirection,ForwardStartAmountCurrency1,ForwardStartAmountCurrency2
Inflows,Assets,CapOne,2026-01-05,I.A.1,USD,Y,SP-6,21508.057,30122.561,Day 11,0.0,,G-2,N,Not Applicable,91 - 120 Days,Securities Lending,ENTITY-02,Retail Banking,2026-01-16,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-01-05,I.A.2,USD,Y,SP-6,5393.461,5007.681,151 - 179 Days,5525.842,>2 Yr <= 3 Yr,CB-2-Q,Y,Held-to-Maturity,Day 90,Central Bank,ENTITY-08,Markets,2026-06-07,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-01-05,I.A.3,CHF,N,SP-2,4711.165,1411.567,Day 57,0.0,,IG-2,N,Trading Asset,91 - 120 Days,NULL,ENTITY-12,Markets,2026-03-03,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-01-05,I.A.4,CNY,N,SP-7,21546.115,16791.475,Day 20,0.0,,CB-1,N,Held-to-Maturity,Day 30,Central Bank,ENTITY-05,Commercial Banking,2026-01-25,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-01-05,I.A.5,USD,Y,SP-6,9215.826,3759.172,Day 47,0.0,,G-1,N,Trading Asset,Day 1,Repo,ENTITY-05,Wealth Management,2026-02-21,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-01-05,I.A.6,USD,Y,SP-1,6474.977,22888.478,Day 19,0.0,,IG-2-Q,N,Available-for-Sale,>5 Yr,Securities Lending,ENTITY-05,Markets,2026-01-24,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-01-05,I.A.7,GBP,N,SP-4,31092.578,33448.337,Day 28,0.0,,A-4,N,Available-for-Sale,91 - 120 Days,Derivatives,ENTITY-19,Commercial Banking,2026-02-02,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-01-05,I.U.1,USD,Y,,,,Day 49,9061.992,Day 28,,,,>5 Yr,Central Bank,ENTITY-16,Wealth Management,2026-02-23,Non-Financial Corporate,Y,23592.209,NULL,Y,150.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-01-05,I.U.2,USD,Y,,,,>= 1 Yr <= 2 Yr,0.0,,,,,Day 1,Securities Lending,,Markets,2027-09-27,Other Supranational,Y,24969.267,NULL,N,100.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-01-05,I.U.2,CHF,N,,,,Day 27,0.0,,,,,Day 30,Securities Lending,,Commercial Banking,2026-02-01,Central Bank,N,40503.627,Extendable,N,50.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-01-05,I.U.2,JPY,N,,,,Day 38,0.0,,,,,Day 90,Derivatives,ENTITY-10,Markets,2026-02-12,Small Business,Y,7269.761,Extendable,Y,50.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-01-05,I.U.3,HKD,N,,,,Day 4,0.0,,,,,>= 1 Yr <= 2 Yr,Other,,Markets,2026-01-09,Non-Regulated Fund,Y,46576.367,Callable,N,424.22,,,,,,,,,,,,,,,,,,
