Table,SubTable,ReportingEntity,ReportDate,Product,Currency,Converted,SubProduct,MarketValue,LendableValue,MaturityBucket,ForwardStartAmount,ForwardStartBucket,CollateralClass,TreasuryControl,AccountingDesignation,EffectiveMaturityBucket,EncumbranceType,InternalCounterparty,BusinessLine,MaturityDate,Counterparty,GSIB,MaturityAmount,MaturityOptionality,Internal,RiskWeight,CollateralValue,Unencumbered,Settlement,LossAbsorbency,Insured,Trigger,Rehypothecated,SubProduct2,CollateralLevel,NettingEligible,CollectionReference,ProductReference,SubProductReference,MaturityAmountCurrency1,MaturityAmountCurrency2,ForeignExchangeOptionDirection,ForwardStartAmountCurrency1,ForwardStartAmountCurrency2
Inflows,Assets,BoFA,2026-03-30,I.A.1,CAD,N,SP-9,14127.007,15486.488,Day 21,0.0,,IG-1,N,Held-to-Maturity,>3 Yr <= 4 Yr,Derivatives,ENTITY-09,Wealth Management,2026-04-20,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-03-30,I.A.2,AUD,N,SP-1,25946.56,8897.484,Day 31,0.0,,S-7,N,Available-for-Sale,>2 Yr <= 3 Yr,FHLB,ENTITY-07,Wealth Management,2026-04-30,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-03-30,I.A.3,CNY,N,SP-1,4489.416,27387.569,Day 38,0.0,,E-1,Y,Not Applicable,>= 1 Yr <= 2 Yr,Securities Lending,ENTITY-07,Markets,2026-05-07,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-03-30,I.A.4,EUR,N,SP-8,28145.482,15999.554,Day 34,32529.895,Day 41,CB-1-Q,Y,Not Applicable,>= 1 Yr <= 2 Yr,NULL,ENTITY-10,Retail Banking,2026-05-03,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-03-30,I.A.5,USD,Y,SP-1,26235.459,4275.533,Day 46,0.0,,E-1,N,Held-to-Maturity,Day 30,Other,ENTITY-01,Commercial Banking,2026-05-15,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-03-30,I.A.6,USD,N,SP-8,7521.717,8641.334,Day 22,26365.301,Day 46,S-6,Y,Available-for-Sale,91 - 120 Days,Central Bank,ENTITY-07,Commercial Banking,2026-04-21,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-03-30,I.A.7,CNY,N,SP-4,33492.246,29854.343,Day 32,0.0,,S-6,N,Available-for-Sale,91 - 120 Days,Central Bank,ENTITY-14,Commercial Banking,2026-05-01,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-03-30,I.U.1,CHF,N,,,,Day 9,0.0,,,,,>4 Yr <= 5 Yr,Central Bank,,Commercial Banking,2026-04-08,Financial Market Utility,N,239.219,Puttable,N,100.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-03-30,I.U.2,CAD,N,,,,Day 51,0.0,,,,,151 - 179 Days,Other,,Commercial Banking,2026-05-20,Pension Fund,N,5917.479,Extendable,N,352.45,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-03-30,I.U.3,USD,Y,,,,Day 42,0.0,,,,,271 - 364 Days,Other,ENTITY-11,Wealth Management,2026-05-11,Broker-Dealer,N,13025.276,NULL,Y,150.0,,,,,,,,,,,,,,,,,,
