Table,SubTable,ReportingEntity,ReportDate,Product,Currency,Converted,SubProduct,MarketValue,LendableValue,MaturityBucket,ForwardStartAmount,ForwardStartBucket,CollateralClass,TreasuryControl,AccountingDesignation,EffectiveMaturityBucket,EncumbranceType,InternalCounterparty,BusinessLine,MaturityDate,Counterparty,GSIB,MaturityAmount,MaturityOptionality,Internal,RiskWeight,CollateralValue,Unencumbered,Settlement,LossAbsorbency,Insured,Trigger,Rehypothecated,SubProduct2,CollateralLevel,NettingEligible,CollectionReference,ProductReference,SubProductReference,MaturityAmountCurrency1,MaturityAmountCurrency2,ForeignExchangeOptionDirection,ForwardStartAmountCurrency1,ForwardStartAmountCurrency2
Inflows,Assets,BoFA,2026-04-27,I.A.1,GBP,N,SP-1,31021.572,45349.782,Day 47,0.0,,E-2,Y,Available-for-Sale,Day 1,Central Bank,ENTITY-11,Wealth Management,2026-06-13,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-04-27,I.A.2,AUD,N,SP-4,15673.738,35728.311,Day 31,42095.095,>4 Yr <= 5 Yr,A-2-Q,Y,Not Applicable,Perpetual,Derivatives,ENTITY-15,Wealth Management,2026-05-28,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-04-27,I.A.3,USD,Y,SP-2,18511.936,31582.73,Day 13,0.0,,C-1,Y,Not Applicable,121 - 150 Days,Derivatives,ENTITY-13,Retail Banking,2026-05-10,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-04-27,I.A.4,GBP,N,SP-3,12926.047,44476.717,Day 58,0.0,,S-6,N,Not Applicable,180 - 270 Days,Securities Lending,ENTITY-01,Prime Brokerage,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-04-27,I.A.5,USD,Y,SP-7,33805.735,33713.216,Day 46,0.0,,IG-1-Q,N,Not Applicable,Day 60,NULL,ENTITY-06,Treasury,2026-06-12,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-04-27,I.A.6,CAD,N,SP-4,2431.898,33204.575,Day 2,0.0,,G-1-Q,Y,Not Applicable,91 - 120 Days,Central Bank,ENTITY-15,Treasury,2026-04-29,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-04-27,I.A.7,USD,Y,SP-6,30960.703,40662.159,Day 36,8361.16,Day 60,E-1-Q,N,Held-to-Maturity,151 - 179 Days,Central Bank,ENTITY-05,Markets,2026-06-02,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-04-27,I.U.1,JPY,N,,,,Day 15,8438.026,>2 Yr <= 3 Yr,,,,151 - 179 Days,FHLB,,Prime Brokerage,2026-05-12,Non-Regulated Fund,Y,27573.115,Extendable,N,50.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-04-27,I.U.2,JPY,N,,,,151 - 179 Days,34749.15,Day 24,,,,Open,Securities Lending,ENTITY-04,Retail Banking,2026-09-29,Small Business,N,22106.904,Extendable,Y,100.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-04-27,I.U.3,USD,Y,,,,Day 31,0.0,,,,,180 - 270 Days,NULL,ENTITY-18,Retail Banking,2026-05-28,Financial Market Utility,Y,7560.179,Puttable,Y,150.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-04-27,I.U.4,HKD,N,,,,151 - 179 Days,0.0,,,,,>= 1 Yr <= 2 Yr,Other,,Commercial Banking,2026-10-11,PSE,Y,13058.774,NULL,N,0.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-04-27,I.U.5,USD,Y,,,,Day 35,0.0,,,,,271 - 364 Days,Repo,,Retail Banking,2026-06-01,Broker-Dealer,N,16421.404,Extendable,N,100.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-04-27,I.U.6,HKD,N,,,,151 - 179 Days,21634.96,Day 58,,,,180 - 270 Days,Central Bank,ENTITY-20,Prime Brokerage,2026-10-08,Small Business,N,33388.376,NULL,Y,50.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-04-27,I.U.7,USD,Y,,,,Day 57,0.0,,,,,Day 60,Repo,,Markets,2026-06-23,Non-Regulated Fund,Y,37191.426,NULL,N,1145.49,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-04-27,I.U.8,SGD,N,,,,Day 57,0.0,,,,,Day 60,NULL,,Retail Banking,2026-06-23,Retail,N,18208.278,Callable,N,1189.09,,,,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-04-27,I.S.1,USD,Y,SP-1,,,Day 16,11022.283,Day 32,G-1-Q,N,,Day 30,NULL,,Commercial Banking,2026-05-13,Broker-Dealer,N,12460.466,Callable,N,18.12,30811.58,Y,Y,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-04-27,I.S.2,HKD,N,SP-9,,,Day 32,19499.414,271 - 364 Days,S-1-Q,N,,121 - 150 Days,Central Bank,ENTITY-10,Commercial Banking,2026-05-29,Financial Market Utility,Y,47784.55,Puttable,Y,20.0,3701.781,Y,N,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-04-27,I.S.3,USD,Y,SP-5,,,Day 45,0.0,,S-1-Q,N,,151 - 179 Days,FHLB,,Prime Brokerage,2026-06-11,Bank,Y,17704.36,NULL,N,150.0,8424.722,N,Y,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-04-27,I.S.4,GBP,N,SP-2,,,Day 17,0.0,,CB-1-Q,N,,151 - 179 Days,Derivatives,ENTITY-15,Treasury,2026-05-14,Broker-Dealer,Y,15866.711,Extendable,Y,150.0,45538.006,Y,Y,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-04-27,I.S.5,USD,N,SP-3,,,Day 41,22682.27,Day 58,A-1-Q,Y,,121 - 150 Days,Securities Lending,ENTITY-11,Treasury,2026-06-07,Other,N,14904.349,NULL,Y,100.0,15533.74,Y,N,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-04-27,I.S.6,USD,Y,SP-2,,,Day 21,0.0,,A-1-Q,N,,Perpetual,Central Bank,,Retail Banking,2026-05-18,Bank,Y,44084.547,Callable,N,507.3,33931.019,N,Y,,,,,,,,,,,,,,,
Inflows,Secured,BoFA,2026-04-27,I.S.7,USD,Y,SP-3,,,Day 17,0.0,,G-1-Q,Y,,271 - 364 Days,Repo,,Treasury,2026-05-14,Bank,Y,2522.557,NULL,N,60.72,41246.366,N,Y,,,,,,,,,,,,,,,
