Table,SubTable,ReportingEntity,ReportDate,Product,Currency,Converted,SubProduct,MarketValue,LendableValue,MaturityBucket,ForwardStartAmount,ForwardStartBucket,CollateralClass,TreasuryControl,AccountingDesignation,EffectiveMaturityBucket,EncumbranceType,InternalCounterparty,BusinessLine,MaturityDate,Counterparty,GSIB,MaturityAmount,MaturityOptionality,Internal,RiskWeight,CollateralValue,Unencumbered,Settlement,LossAbsorbency,Insured,Trigger,Rehypothecated,SubProduct2,CollateralLevel,NettingEligible,CollectionReference,ProductReference,SubProductReference,MaturityAmountCurrency1,MaturityAmountCurrency2,ForeignExchangeOptionDirection,ForwardStartAmountCurrency1,ForwardStartAmountCurrency2
Inflows,Assets,CapOne,2026-04-15,I.A.1,SGD,N,SP-1,14356.904,36415.802,>5 Yr,35186.58,Day 12,S-4,Y,Trading Asset,Open,Central Bank,ENTITY-18,Wealth Management,2031-09-27,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-04-15,I.A.2,CAD,N,SP-2,10132.353,36175.482,Day 7,0.0,,G-1-Q,N,Available-for-Sale,>4 Yr <= 5 Yr,Central Bank,ENTITY-14,Markets,2026-04-22,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-04-15,I.A.3,USD,Y,SP-9,2357.771,7909.687,Day 20,0.0,,IG-1,N,Available-for-Sale,>4 Yr <= 5 Yr,Securities Lending,ENTITY-14,Retail Banking,2026-05-05,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-04-15,I.A.4,USD,Y,SP-2,12161.818,33877.254,Day 43,1186.292,Day 31,LC-1,N,Held-to-Maturity,Perpetual,FHLB,ENTITY-11,Prime Brokerage,2026-05-28,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-04-15,I.A.5,USD,Y,SP-8,16347.705,13358.738,Day 36,0.0,,G-2-Q,Y,Trading Asset,121 - 150 Days,Other,ENTITY-16,Wealth Management,2026-05-21,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-04-15,I.A.6,USD,Y,SP-6,26828.886,14741.61,75 - 82 Days,0.0,,G-2-Q,N,Held-to-Maturity,>5 Yr,Securities Lending,ENTITY-16,Wealth Management,2026-07-01,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,CapOne,2026-04-15,I.A.7,USD,Y,SP-1,38960.191,21248.274,Day 44,27734.338,Day 1,G-1,Y,Not Applicable,Perpetual,Central Bank,ENTITY-14,Retail Banking,2026-05-29,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-04-15,I.U.1,USD,Y,,,,Day 31,0.0,,,,,271 - 364 Days,Central Bank,ENTITY-10,Prime Brokerage,2026-05-16,Central Bank,Y,49121.597,Extendable,Y,150.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-04-15,I.U.1,JPY,N,,,,Day 16,0.0,,,,,151 - 179 Days,Repo,,Retail Banking,2026-05-01,Sovereign,Y,45620.932,Callable,N,828.21,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-04-15,I.U.1,USD,Y,,,,Day 50,0.0,,,,,>5 Yr,Securities Lending,,Treasury,2026-06-04,Other Supranational,N,19463.506,Callable,N,20.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-04-15,I.U.1,SGD,N,,,,Day 41,10983.864,151 - 179 Days,,,,>3 Yr <= 4 Yr,Central Bank,,Wealth Management,2026-05-26,MDB,N,13256.602,Puttable,N,50.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-04-15,I.U.2,JPY,N,,,,>3 Yr <= 4 Yr,31592.86,Day 34,,,,151 - 179 Days,NULL,ENTITY-19,Wealth Management,2029-08-23,MDB,Y,6132.328,Puttable,Y,100.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-04-15,I.U.2,USD,Y,,,,Day 57,0.0,,,,,Day 30,NULL,ENTITY-04,Prime Brokerage,2026-06-11,Sovereign,Y,46417.23,Puttable,Y,588.73,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-04-15,I.U.2,USD,N,,,,Day 56,0.0,,,,,Day 30,NULL,ENTITY-12,Retail Banking,2026-06-10,Other Supervised Non-Bank Financial Entity,Y,18836.254,Callable,Y,0.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-04-15,I.U.3,USD,N,,,,Day 55,17664.67,Day 5,,,,Open,Derivatives,,Prime Brokerage,2026-06-09,GSE,N,46664.265,Callable,N,100.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-04-15,I.U.3,USD,Y,,,,>2 Yr <= 3 Yr,0.0,,,,,>3 Yr <= 4 Yr,Other,ENTITY-04,Markets,2028-06-15,Central Bank,Y,1368.649,Callable,Y,100.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,CapOne,2026-04-15,I.U.3,CHF,N,,,,Day 57,49513.666,68 - 74 Days,,,,121 - 150 Days,NULL,,Prime Brokerage,2026-06-11,Non-Financial Corporate,N,9184.97,NULL,N,771.64,,,,,,,,,,,,,,,,,,
