Table,SubTable,ReportingEntity,ReportDate,Product,Currency,Converted,SubProduct,MarketValue,LendableValue,MaturityBucket,ForwardStartAmount,ForwardStartBucket,CollateralClass,TreasuryControl,AccountingDesignation,EffectiveMaturityBucket,EncumbranceType,InternalCounterparty,BusinessLine,MaturityDate,Counterparty,GSIB,MaturityAmount,MaturityOptionality,Internal,RiskWeight,CollateralValue,Unencumbered,Settlement,LossAbsorbency,Insured,Trigger,Rehypothecated,SubProduct2,CollateralLevel,NettingEligible,CollectionReference,ProductReference,SubProductReference,MaturityAmountCurrency1,MaturityAmountCurrency2,ForeignExchangeOptionDirection,ForwardStartAmountCurrency1,ForwardStartAmountCurrency2
Inflows,Assets,BoFA,2026-03-11,I.A.1,USD,Y,SP-6,17162.083,4658.267,68 - 74 Days,0.0,,G-2-Q,Y,Available-for-Sale,>2 Yr <= 3 Yr,Repo,ENTITY-14,Retail Banking,2026-05-21,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-03-11,I.A.2,USD,Y,SP-2,15465.026,8133.379,>3 Yr <= 4 Yr,498.016,Day 23,S-1-Q,N,Held-to-Maturity,Open,Securities Lending,ENTITY-09,Wealth Management,2029-06-16,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-03-11,I.A.3,AUD,N,SP-9,40982.405,24080.808,Day 23,8620.664,Day 28,CB-4,Y,Available-for-Sale,Open,Central Bank,ENTITY-14,Markets,2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-03-11,I.A.4,USD,Y,SP-6,21566.517,14692.307,151 - 179 Days,0.0,,S-5-Q,N,Available-for-Sale,180 - 270 Days,Repo,ENTITY-03,Markets,2026-08-15,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-03-11,I.A.5,JPY,N,SP-7,41437.794,892.907,91 - 120 Days,499.835,Day 2,CB-1,N,Not Applicable,Day 30,NULL,ENTITY-09,Markets,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-03-11,I.A.6,EUR,N,SP-2,8501.707,21780.765,Day 31,7981.216,Day 38,S-3-Q,N,Trading Asset,>3 Yr <= 4 Yr,Repo,ENTITY-08,Wealth Management,2026-04-11,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Assets,BoFA,2026-03-11,I.A.7,CHF,N,SP-5,21342.768,11226.24,Day 6,0.0,,IG-1,Y,Not Applicable,>4 Yr <= 5 Yr,Securities Lending,ENTITY-07,Commercial Banking,2026-03-17,,,,,,,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-03-11,I.U.1,AUD,N,,,,Day 18,0.0,,,,,Day 30,Repo,ENTITY-09,Prime Brokerage,2026-03-29,Other Supranational,N,25912.78,Callable,Y,20.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-03-11,I.U.2,USD,Y,,,,Day 34,0.0,,,,,>3 Yr <= 4 Yr,Repo,ENTITY-09,Wealth Management,2026-04-14,Financial Market Utility,Y,33350.646,NULL,Y,0.0,,,,,,,,,,,,,,,,,,
Inflows,Unsecured,BoFA,2026-03-11,I.U.3,USD,Y,,,,61 - 67 Days,82.4,Day 37,,,,Perpetual,Derivatives,ENTITY-20,Retail Banking,2026-05-17,Non-Financial Corporate,Y,16841.162,Callable,Y,754.49,,,,,,,,,,,,,,,,,,
